delay,ion_y,ion_QS,ion_NA
-68.77,0.01479642971,0.010917797952683439,0.014646828485420094
-71.27,0.01483906778,0.010931770895503679,0.014676527074676815
-73.77,0.01487687472,0.010947501521231917,0.014709335821982972
-76.27,0.01490380768,0.010962038976432331,0.014739184079677226
-78.77,0.01491695296,0.010973151701111683,0.01476158091322577
-81.27,0.01491656375,0.0109796210123847,0.01477417325559316
-83.77,0.01490541692,0.010981287992419153,0.014776808748435344
-86.27,0.01488775349,0.010978879741135095,0.014771159653001353
-88.77,0.01486811493,0.010973687451279912,0.014760045574800484
-91.27,0.01485035533,0.010967193651336915,0.014746644128925457
-93.77,0.01483701727,0.010960742079888064,0.014733782879629342
-96.27,0.01482913515,0.01095531499922242,0.014723459479958345
-98.77,0.0148264119,0.01095144202183207,0.014716654928190298
-101.27,0.01482763527,0.010949226648745425,0.014713415963517384
-103.77,0.01483117752,0.010948452360143746,0.014713117082766791
-141.58,0.01484459509,0.010953282407079268,0.014723591167063343
-179.38,0.01484576933,0.010953279260343063,0.014723718937493913
-217.18,0.01484086576,0.010953279260361937,0.01472368635344834
-254.99,0.01483963434,0.010953279260361937,0.014735479593480538
-292.79,0.01484220562,0.010953279260361937,0.014718400998500969
-330.59,0.01484520588,0.010953279260361937,0.014738906541508778
-368.39,0.01484287873,0.010953279260361937,0.01471840057299656
-406.2,0.01483988713,0.010953279260361937,0.014738010299243931
-444.0,0.01484219138,0.010953279260361937,0.014720486438115854
-481.8,0.01484483685,0.010953279260361937,0.014731838317797452
