delay,ion_y,ion_QS,ion_NA
21.25,0.01486341196,0.006619496383767798,0.010813759019829394
18.75,0.01466713069,0.00651651508289508,0.010658738833585923
16.25,0.0144685185,0.0064189223429782505,0.010507704280842134
13.75,0.01430385861,0.006343600233987501,0.010387661203602239
11.25,0.01420631572,0.006305310817501408,0.010322538734568343
8.75,0.01419893396,0.006313716657585289,0.01032826151110855
6.25,0.01428934864,0.006371169614374228,0.010409052183488421
3.75,0.01446754611,0.006471788977716164,0.01055590371306403
1.25,0.01470729493,0.006602113874879856,0.010747901681042116
0.0,0.01483875309,0.006672647476622662,0.010851893155574
-1.25,0.01497097248,0.006743284280786965,0.010955877280945492
-3.75,0.01521669734,0.006874356550054306,0.011147743057102422
-6.25,0.01540618407,0.006976087740415027,0.011294453109059854
-8.75,0.01551167553,0.007034403537494738,0.011375140067212075
-11.25,0.01552063552,0.007042828240190424,0.011380638241161534
-13.75,0.01543743965,0.007003384664601375,0.011314768975030809
-16.25,0.01528190534,0.006925811851321795,0.011193035097153303
-18.75,0.01508504139,0.006825320762320786,0.011039268159281024
-21.25,0.01488284664,0.006719425824884495,0.010880822928236555
-23.76,0.01470874167,0.006624235992463978,0.010742838297880475
-26.26,0.01458986125,0.0065530742383623775,0.010645763513088324
-28.76,0.01453832837,0.006512346289393345,0.010598865858718609
-31.26,0.01455279809,0.006502718182454736,0.010601782777084345
-33.76,0.01461934117,0.006519490922358484,0.010645161675442272
-36.26,0.01471568838,0.006554294943469263,0.010713585442755913
-38.76,0.01481685623,0.006597224090694076,0.010789430332691086
-41.26,0.01490069053,0.0066389247667112405,0.010856544987065675
-43.76,0.01495206359,0.006672235737261056,0.010903265162625186
-46.26,0.01496498719,0.006693118754377281,0.010923934481332775
-48.76,0.01494251632,0.0067008004829447465,0.010919095136618262
-51.26,0.0148948132,0.006697227713777343,0.01089434939049927
-53.76,0.01483603237,0.0066860788558184,0.010858385887357214
-56.26,0.01478080169,0.006671638132471069,0.010820751674314177
-58.76,0.01474105646,0.006657810745949844,0.010789721908396666
-61.26,0.01472384948,0.006647457360526521,0.010770941688126312
-63.76,0.01473050415,0.006642100971973708,0.010766639456900484
-66.26,0.01475713893,0.006641957841453383,0.01077582928197418
-68.77,0.01479642971,0.006646217341160221,0.010795179341814731
-71.27,0.01483906778,0.006653331733614154,0.01081962315930951
-73.77,0.01487687472,0.006661540155216583,0.010844159155851685
-76.27,0.01490380768,0.0066691904689403225,0.010864514928399904
-78.77,0.01491695296,0.006675037759438007,0.010877884464738585
-81.27,0.01491656375,0.006678406904292222,0.010883239459511862
-83.77,0.01490541692,0.006679214015172019,0.010881224160428915
-86.27,0.01488775349,0.006677862942125801,0.01087366192220185
-88.77,0.01486811493,0.0066750603094172245,0.010863035027401047
-91.27,0.01485035533,0.006671606403278352,0.01085181917244804
-93.77,0.01483701727,0.006668215099413066,0.010842016317723857
-96.27,0.01482913515,0.0066653973189131355,0.010834830055748146
-98.77,0.0148264119,0.006663418105932073,0.01083067238480051
-101.27,0.01482763527,0.00666231659104044,0.010829253229379665
-103.77,0.01483117752,0.006661966277235698,0.01082989084965058
-141.58,0.01484459509,0.0066645283851405335,0.010838735151322831
-179.38,0.01484576933,0.006664527082476446,0.010838904057814513
-217.18,0.01484086576,0.006664527082478999,0.01083883244743944
-254.99,0.01483963434,0.006664527082478999,0.010838823333486292
-292.79,0.01484220562,0.006664527082478999,0.0108394125373531
-330.59,0.01484520588,0.006664527082478999,0.010840255631067053
-368.39,0.01484287873,0.006664527082478999,0.010839043506335688
-406.2,0.01483988713,0.006664527082478999,0.010838924282802198
-444.0,0.01484219138,0.006664527082478999,0.010838924026862484
-481.8,0.01484483685,0.006664527082478999,0.010838924026862484
