delay,ion_y,ion_QS,ion_NA
11.25,0.001239480837,0.00028808739691932317,0.0008411497155051961
8.75,0.001229991905,0.00028864732478950383,0.0008409936399679241
6.25,0.001237667178,0.00029285853441529675,0.0008516316149197456
3.75,0.001262081762,0.0003003369427763136,0.0008719248905580956
1.25,0.00129958843,0.0003101331225081605,0.0008989377655677089
0.0,0.00132138307,0.0003154773906043351,0.0009136781122697224
-1.25,0.001343987886,0.0003208561557116463,0.000928447508583341
-3.75,0.001387745688,0.000330899241578253,0.0009556817306544119
-6.25,0.001423479852,0.00033873461187616805,0.0009762925121847843
-8.75,0.001445392499,0.00034321479695043067,0.0009871653098434408
-11.25,0.001450349722,0.0003438023968073134,0.0009869727387691318
-13.75,0.001438404064,0.0003406633904267098,0.0009764419216887754
-16.25,0.001412672351,0.0003345980707589735,0.0009580575953227477
-18.75,0.001378605376,0.0003268336383204229,0.0009355302487260575
-21.25,0.001342803742,0.0003187424710354714,0.000912956141083221
-23.76,0.001311525225,0.0003115391101956577,0.0008939233945299829
-26.26,0.001289887355,0.000306182680973599,0.0008811916305198064
-28.76,0.001280218518,0.00030309410123030567,0.0008757813390952718
-31.26,0.001282332321,0.00030227872383070675,0.0008773412111041656
-33.76,0.001293744828,0.00030337522915313553,0.0008842735548890701
-36.26,0.001310509089,0.0003057853317857129,0.0008942999123645601
-38.76,0.001328266043,0.0003088213641553317,0.0009049300514119007
-41.26,0.001343226694,0.00031184380282822666,0.0009140325638018476
-43.76,0.001352867995,0.00031436595746314744,0.0009201835995099605
-46.26,0.001356239151,0.0003161105304084755,0.0009228072022161582
-48.76,0.001353885722,0.000317013535137578,0.0009221796858213116
-51.26,0.001347475771,0.00031718348912357364,0.0009191620116841825
-53.76,0.001339252489,0.0003168338601061693,0.0009149421002249136
-56.26,0.001331450915,0.0003162106126416431,0.000910694167452486
-58.76,0.001325807814,0.0003155332831131785,0.0009073425442215344
-61.26,0.001323261608,0.0003149595964363483,0.0009054407725886948
-63.76,0.001323884961,0.00031457436615678347,0.0009051179010584054
-66.26,0.001327029493,0.0003143968768773986,0.0009061697799535029
-68.77,0.001331630021,0.00031439884687090025,0.0009081503371017874
-71.27,0.001336453612,0.0003145243120261654,0.0009104926178509221
-73.77,0.001340501659,0.00031470900195718077,0.0009127073029612243
-76.27,0.001343118672,0.00031489547399565776,0.0009143740629585784
-78.77,0.001344070598,0.00031504216046585043,0.0009152767952788077
-81.27,0.001343502765,0.00031512728888516417,0.0009154098276767941
-83.77,0.001341828602,0.0003151478955708553,0.0009148824763670627
-86.27,0.001339588299,0.00031511520529659,0.0009139562498501341
-88.77,0.001337311548,0.0003150482177557423,0.0009128852226776285
-91.27,0.001335410509,0.0003149674263953628,0.0009118856326808533
-93.77,0.001334119968,0.00031489010681984286,0.0009111305747574461
-96.27,0.001333490293,0.00031482779134206496,0.0009106805143581642
-98.77,0.001333425271,0.0003147857790859465,0.0009105145987576835
-101.27,0.001333745746,0.0003147640832519283,0.0009105706911941569
-103.77,0.001334255863,0.00031475911729850203,0.0009107483436189279
-141.58,0.001335747209,0.0003148185132287873,0.0009114134805625618
-179.38,0.001335750644,0.00031481849922487815,0.0009114146977478033
-217.18,0.00133569334,0.00031481849922487815,0.0009114255526512238
-254.99,0.001335657766,0.00031481849922487815,0.000911438204556303
-292.79,0.001335571888,0.00031481849922487815,0.0009117079736166156
-330.59,0.001335814875,0.00031481849922487815,0.0009120592240962067
-368.39,0.001335924825,0.00031481849922487815,0.0009114389472032469
-406.2,0.001335562476,0.00031481849922487815,0.0009114171534014837
-444.0,0.001335526475,0.00031481849922487815,0.0009114171752674372
-481.8,0.001335914894,0.00031481849922487815,0.0009114171752674372
