delay,ion_y,ion_QS,ion_NA,ion_NA_reconstructed
35.01,0.0052217401,0.0036903263932995,0.0056569645415239,0.005575187343941579
33.01,0.005246593822,0.0037114749835454,0.0057036497437868,0.005592300403996053
31.01,0.005258850482,0.0037243454213975,0.005735030381247,0.005599858046490214
29.01,0.005253294002,0.003724547328499,0.0057418852563051,0.005593086424076521
27.01,0.005226192427,0.0037084395328405,0.0057165475759649,0.005568094204548513
25.01,0.00517624411,0.0036739001539836,0.0056544654383551,0.005522787644423821
23.01,0.005105160529,0.0036209943221974,0.0055555344236993,0.005457628993274177
21.0,0.005017275152,0.0035520402158131,0.0054242303277545,0.005375638874607125
19.0,0.004920944922,0.0034731741743377,0.0052725412310573,0.005284126095420283
17.0,0.004825022578,0.0033919295135339,0.0051152286761639,0.005191690803151072
15.0,0.004739500165,0.0033177795114205,0.0049706993400625,0.005108826412543954
13.0,0.004674019293,0.0032606520621545,0.0048580634680475,0.005046208083568815
11.0,0.004636879201,0.0032294901666383,0.0047943706959987,0.0050131754407530815
9.0,0.004634190337,0.0032307828416389,0.004791897174612,0.005016275185768526
7.0,0.004669175278,0.0032673464446631,0.004855973553684,0.005058110018535844
5.0,0.004741624568,0.0033376171586427,0.0049837714829726,0.005136704824803218
3.0,0.004847566654,0.003435625066723,0.0051643013588984,0.00524552402678935
1.0,0.004979268529,0.0035516816939569,0.0053796547317214,0.005374167818582354
0.0,0.005051436467,0.0036127415265204,0.0054934512358972,0.005441924797457309
-1.0,0.005125694594,0.0036736660792541,0.0056073015166466,0.005509659081858853
-3.0,0.005273486173,0.0037886800755091,0.0058230721035118,0.0056381293693359424
-5.0,0.005408399835,0.0038847879877073,0.0060043503569282,0.005746641792198859
-7.0,0.005517013606,0.0039525634408852,0.0061329886325773,0.00582486486559064
-9.0,0.005588431217,0.0039862231003776,0.0061975242181824,0.005866338839129348
-11.0,0.00561570907,0.0039842094325878,0.006194406529821,0.005869149010964914
-13.0,0.005596785542,0.0039491728701268,0.0061281063689963,0.005835924428971073
-15.0,0.005534776842,0.0038873863352041,0.0060101434569737,0.00577319506159002
-17.0,0.005437592392,0.0038076981784331,0.0058572142873222,0.005690244424928492
-19.0,0.005316905941,0.0037201903929106,0.0056887158298116,0.0055976691712301685
-21.0,0.005186599438,0.003634750982604,0.0055240340478351,0.005505890134287705
-23.01,0.005060284568,0.0035594453482288,0.0053793478643981,0.005423473554402314
-25.01,0.004951858959,0.0035010011036015,0.0052683780492513,0.005357777560687893
-27.01,0.004869967784,0.0034620273550376,0.005196776026191,0.005311967118360017
-29.01,0.00481952562,0.0034426361366093,0.0051649774436866,0.0052867549328873276
-31.01,0.004800742841,0.0034405135327159,0.0051681591625157,0.005280374581669078
-33.01,0.004809623664,0.0034517048925138,0.0051977462254101,0.0052892761817558975
-35.01,0.004839155115,0.0034715185192663,0.0052433527401465,0.005308948304695971
-37.01,0.004880913306,0.0034953648886961,0.0052947578338321,0.005334715005761659
-39.01,0.004926735425,0.0035193963056997,0.0053435428666807,0.005362387521387291
-41.01,0.004970108252,0.0035408806935435,0.005384124877218,0.005388697364530071
-43.01,0.005007003591,0.0035583088625932,0.0054140804250168,0.005411489390177104
-45.01,0.005036032083,0.0035712810972026,0.005433816806429,0.005429699095477747
-47.01,0.005057960054,0.0035802425330798,0.0054457712454347,0.005443170291408728
-49.01,0.005074795971,0.0035861426601095,0.0054533791965293,0.0054523839094702264
-51.01,0.005088754134,0.0035900893549103,0.0054600503171509,0.005458166874497183
-53.01,0.005101406356,0.0035930563564359,0.005468342491845,0.005461435717423413
-55.01,0.005113233853,0.0035956862861007,0.0054794535123324,0.00546300867909344
-57.01,0.005123630308,0.0035982098556678,0.0054930754515472,0.0054634983219363775
-59.01,0.005131252135,0.0036004781237771,0.00550758999395,0.005463278734806121
-61.01,0.0051345279,0.0036020828368448,0.0055205299429539,0.005462509892374734
-63.01,0.005132149116,0.0036025248064867,0.0055291956023244,0.005461197088652003
-65.01,0.005123437447,0.0036013852254228,0.0055312962294004,0.0054592643812362285
-67.01,0.005108557847,0.0035984603065464,0.0055254879699545,0.005456625500088963
-69.02,0.005088470379,0.0035938063920205,0.0055116152607294,0.005453222662960444
-71.02,0.005065268274,0.0035878432447407,0.0054910902706926,0.005449137058964659
-73.02,0.00504131578,0.003581150381809,0.0054662536777954,0.005444504934568828
-75.02,0.005019251906,0.0035744486362718,0.0054401846905702,0.005439579390213334
-77.02,0.005001465417,0.0035684612633958,0.0054161104290092,0.00543469512581618
-79.02,0.00498970784,0.003563802804159,0.0053968694082175,0.005430233319236533
-81.02,0.004984852266,0.0035608951844471,0.0053844802811832,0.005426575925831956
-83.02,0.004986841193,0.0035599213006798,0.0053798820858271,0.005424055212606027
-136.39,0.005034193666,0.0035773661275939,0.0054377326854371,0.005441254465183953
-189.76,0.005031963757,0.003577407455061,0.0054374271284937,0.005441448889136891
-243.13,0.005032587218,0.003577407455059,0.005437370372925,0.005441446764465896
-296.49,0.005032461402,0.003577407455059,0.0054373799238672,0.005441446737094235
-349.86,0.005032227825,0.003577407455059,0.0054373669161517,0.005441446737093125
-403.23,0.005032187368,0.003577407455059,0.0054373703391156,0.0054414467370944575
-456.6,0.005032393658,0.003577407455059,0.0054375842735547,0.005441446737093902
-509.97,0.005032220971,0.003577407455059,0.0054374587444593,0.005441446737093458
-563.34,0.00503241896,0.003577407455059,0.0054373708750996,0.005441446737093458
-616.71,0.005032035458,0.003577407455059,0.0054375477278757,0.005441446737093458
