delay,ion_y,ion_QS,ion_NA
15.0,2.254894235,0.6422192906246111,0.7089087219780132
13.0,2.255760552,0.6424674605416907,0.7090959464647278
11.0,2.255325325,0.6426925672063288,0.7092865254758406
9.0,2.253618641,0.6428626425786585,0.7094561212580746
7.0,2.250888126,0.6429575118650643,0.709588199864557
5.0,2.247575499,0.642971744483184,0.709676066646645
3.0,2.244251952,0.6429151145407639,0.7097231950271075
1.0,2.241514778,0.6428105413907855,0.7097420152676379
0.0,2.24052938,0.6427500174459506,0.7097464254654668
-1.0,2.239864016,0.6426898171674856,0.7097509663294321
-3.0,2.239594233,0.6425877610643442,0.7097706752651207
-5.0,2.240737323,0.642535747505273,0.7098194824047068
-7.0,2.243072668,0.6425557600834366,0.7099094509442896
-9.0,2.246194059,0.6426561174324499,0.7100434039510277
-11.0,2.24960586,0.6428297292833884,0.7102137773400616
-13.0,2.252819427,0.6430552044489107,0.7104033112688761
-15.0,2.25542898,0.6433005023591031,0.7105875440092542
-17.0,2.257156937,0.6435283066098862,0.7107386659630412
-19.0,2.257869422,0.6437020563549609,0.7108300111790963
-21.0,2.257570572,0.6437916178157058,0.7108404555625996
-23.01,2.256377808,0.6437774671777798,0.7107573051754446
-25.01,2.254527262,0.6436544128696495,0.710580881010579
-27.01,2.252306399,0.643432179608495,0.7103226757975876
-29.01,2.250036736,0.6431340649908945,0.7100058849486415
-31.01,2.248027632,0.6427942203205599,0.7096626524137692
-33.01,2.246535376,0.6424531434113102,0.7093303976496119
-35.01,2.245730539,0.6421521272814787,0.7090468633228306
-37.01,2.245679209,0.6419274593071017,0.7088448537413398
-39.01,2.246341236,0.6418053273556199,0.7087474794747772
-41.01,2.247585157,0.641798355386151,0.7087647739271041
-43.01,2.249215747,0.6419044003139871,0.7088924280276396
-45.01,2.251006973,0.6421077445313842,0.709113095415217
-47.01,2.252731916,0.6423822767387632,0.7093994183412633
-49.01,2.254183367,0.6426958615735094,0.7097185015654701
-51.01,2.255184305,0.6430149724836784,0.7100366099678936
-53.01,2.255593374,0.6433087908538186,0.7103232934343701
-55.01,2.255312749,0.6435522542056726,0.7105545455052553
-57.01,2.254302616,0.6437278470178738,0.7107145988295318
-59.01,2.25259997,0.6438261839058733,0.7107964421197928
-61.01,2.250333209,0.6438455977404247,0.710801144961634
-63.01,2.247721746,0.6437910132614888,0.7107360332176329
-65.01,2.245053409,0.6436723845042678,0.710612421620556
-67.01,2.242641274,0.6435029409656144,0.7104432181937668
-69.02,2.240763943,0.6432963652914296,0.7102403168167993
-71.02,2.23965557,0.6430695892534359,0.7100181186327752
-73.02,2.239423696,0.6428354107405228,0.7097876246356054
-75.02,2.240087653,0.6426059301272051,0.7095606575977091
-77.02,2.241576793,0.6423915319409699,0.7093486586037453
-79.02,2.24374174,0.6422011860481021,0.7091620481477383
-81.02,2.246364573,0.6420428601327424,0.709009486400629
-83.02,2.249172799,0.6419237537652671,0.7088975670898621
-136.39,2.248987521,0.6427166842959247,0.7096942192896661
-189.76,2.248160683,0.6427518294114839,0.7097355890837793
-243.13,2.248168442,0.6427517673429717,0.7097379901687476
-296.49,2.248184592,0.6427517673429721,0.7097309963835707
-349.86,2.248185507,0.6427517673429721,0.7097081408594594
-403.23,2.248181264,0.6427517673429721,0.7097413589302602
-456.6,2.248200499,0.6427517673429721,0.709732747065625
-509.97,2.248222996,0.6427517673429721,0.7097328814303011
-563.34,2.248195607,0.6427517673429721,0.7097328844536854
-616.71,2.248198334,0.6427517673429721,0.7097328844536854
