delay,ion_y,ion_QS,ion_NA
-71.02,0.625321082,0.5366012512775985,0.6062284156630084
-73.02,0.6256292024,0.5369351194389,0.6065643737688051
-75.02,0.6259586043,0.5373059421177184,0.6069430242865551
-77.02,0.6262755693,0.5376735441383897,0.6073226766089077
-79.02,0.6265504199,0.5380034237972595,0.607666866605699
-81.02,0.6267608528,0.538270066034311,0.6079479659965092
-83.02,0.6268941959,0.5384585535529711,0.6081489928757612
-123.05,0.6262463686,0.5379111791005244,0.6075624770177064
-163.07,0.626233583,0.537909040367433,0.6075593844454057
-203.1,0.626193928,0.5379089396260146,0.6075670374969944
-243.13,0.6262248056,0.5379089396260146,0.6075575133523319
-283.15,0.6262315918,0.5379089396260146,0.6075599549423945
-323.18,0.6262235019,0.5379089396260146,0.6075597134518005
-363.21,0.6262122327,0.5379089396260146,0.6075589633474863
-403.23,0.6262245337,0.5379089396260146,0.6075596774938603
-443.26,0.6262376546,0.5379089396260146,0.6075596744078875
-483.29,0.626240266,0.5379089396260146,0.6075596744078875
