delay,ion_y,ion_QS,ion_NA,ion_NA_reconstructed
31.26,0.001382099617,0.0004046670420482,0.0012738313567437,0.0012488002591310998
28.76,0.001394389714,0.0004036141211921,0.0012761278375753,0.0012460416020455556
26.26,0.001396380021,0.0003996545445767,0.0012684359804123,0.001238423954738721
23.76,0.001386006003,0.000392883864109,0.0012504042386108,0.001226178754559104
21.25,0.001363478964,0.0003839335762577,0.0012236423992365,0.0012103957179080416
18.75,0.00133190205,0.0003740594903952,0.0011920605590596,0.0011932152111632233
16.25,0.001296362159,0.0003647380767287,0.001160643851641,0.0011771669066812374
13.75,0.001263361397,0.000357546545032,0.0011349704636467,0.001164984333796082
11.25,0.001239480837,0.0003538513177214,0.0011200808897829,0.0011590365095575095
8.75,0.001229991905,0.0003545572350962,0.0011194787221,0.0011608406926497672
6.25,0.001237667178,0.0003599218502979,0.0011343583603798,0.0011707080530183323
3.75,0.001262081762,0.0003694611027887,0.0011632192049256,0.0011876085085387178
1.25,0.00129958843,0.0003819696922364,0.0012019761198649,0.0012092960761275195
0.0,0.00132138307,0.000388798588498,0.0012232289538045,0.0012209877565577676
-1.25,0.001343987886,0.0003956746064455,0.0012445954073425,0.0012326789950113382
-3.75,0.001387745688,0.0004085203576568,0.001284175496565,0.001254363421135718
-6.25,0.001423479852,0.0004185466684445,0.0013142732000788,0.0012712595014761074
-8.75,0.001445392499,0.0004242778574146,0.001330187924843,0.0012811242237665832
-11.25,0.001450349722,0.0004250217792821,0.0013298968871905,0.0012829302258177133
-13.75,0.001438404064,0.0004209920445109,0.0013144046176724,0.0012769899188194156
-16.25,0.001412672351,0.0004132186960895,0.0012874181001484,0.0012648196502498266
-18.75,0.001378605376,0.0004032789049999,0.001254440751739,0.0012487854507639007
-21.25,0.001342803742,0.000392932191025,0.0012215331479333,0.0012316165245228605
-23.76,0.001311525225,0.0003837306898744,0.0011939695893872,0.0012158380056100926
-26.26,0.001289887355,0.0003768950920479,0.001175686532176,0.0012035866787921679
-28.76,0.001280218518,0.0003729564839323,0.001168103701937,0.0011959507985029871
-31.26,0.001282332321,0.0003719164520818,0.0011706207979711,0.0011931629799040167
-33.76,0.001293744828,0.0003733115849622,0.001180928968017,0.0011946410786680683
-36.26,0.001310509089,0.0003763793430008,0.0011957085163561,0.0011992319944683638
-38.76,0.001328266043,0.0003802453850428,0.0012114110602204,0.001205520783840397
-41.26,0.001343226694,0.000384097558867,0.00122496695609,0.0012121318276973048
-43.76,0.001352867995,0.0003873181469757,0.0012342956156612,0.0012179628615908156
-46.26,0.001356239151,0.0003895551348778,0.0012385436676902,0.0012223178058452522
-48.76,0.001353885722,0.0003907267748162,0.0012380342718284,0.0012249326779533165
-51.26,0.001347475771,0.0003909695086951,0.0012339754491792,0.0012259130582032984
-53.76,0.001339252489,0.0003905521551363,0.0012280294540448,0.0012256165818780307
-56.26,0.001331450915,0.0003897841624379,0.0012218684398919,0.0012245179888142887
-58.76,0.001325807814,0.0003889412918637,0.0012168247649175,0.0012230887538574597
-61.26,0.001323261608,0.0003882213162229,0.0012136968404807,0.001221711787129931
-63.76,0.001323884961,0.0003877305153031,0.0012127156865296,0.0012206384278600213
-66.26,0.001327029493,0.0003874934627712,0.0012136352507309,0.001219983684053294
-68.77,0.001331630021,0.000387475870763,0.0012159026888627,0.0012197484668985403
-71.27,0.001336453612,0.0003876099743441,0.0012187946089202,0.001219857742486008
-73.77,0.001340501659,0.0003878180658165,0.0012216373039826,0.0012201938741321916
-76.27,0.001343118672,0.0003880312093621,0.0012238960188835,0.0012206343715437384
-78.77,0.001344070598,0.0003881998409465,0.0012252553588218,0.001221072996911321
-81.27,0.001343502765,0.0003882981334825,0.0012256390225507,0.0012214325298787188
-83.77,0.001341828602,0.0003883225083047,0.0012251791635112,0.0012216690087399895
-86.27,0.001339588299,0.0003882859468037,0.0012241479135826,0.0012217697474393718
-88.77,0.001337311548,0.0003882103446057,0.0012228710153419,0.0012217473591008554
-91.27,0.001335410509,0.0003881191729901,0.0012216460610664,0.0012216316395944338
-93.77,0.001334119968,0.0003880320799808,0.0012206842147789,0.0012214608059277765
-96.27,0.001333490293,0.0003879620754954,0.0012200855713673,0.0012212733368260897
-98.77,0.001333425271,0.0003879150579992,0.0012198473790303,0.0012211014514798002
-101.27,0.001333745746,0.0003878909521988,0.0012198950971576,0.0012209669693857839
-103.77,0.001334255863,0.0003878856480395,0.0012201218145541,0.0012208798662626252
-141.58,0.001335747209,0.0003879526258881,0.0012209567154106,0.0012209822388336011
-179.38,0.001335750644,0.0003879526113879,0.0012209903005363,0.0012209843131885112
-217.18,0.00133569334,0.0003879526113879,0.0012210792118736,0.0012209843169285195
-254.99,0.001335657766,0.0003879526113879,0.0012208702211079,0.0012209843172523716
-292.79,0.001335571888,0.0003879526113879,0.0012211195550034,0.001220984317229945
-330.59,0.001335814875,0.0003879526113879,0.0012208514965834,0.0012209843172389379
-368.39,0.001335924825,0.0003879526113879,0.0012211095820154,0.0012209843172510393
-406.2,0.001335562476,0.0003879526113879,0.0012208874436913,0.0012209843172510393
-444.0,0.001335526475,0.0003879526113879,0.001221056673178,0.0012209843172510393
-481.8,0.001335914894,0.0003879526113879,0.0012209619485272,0.0012209843172510393
