,t(fs),t(au),Field(t),Apot(t)
800,-1.5240194880807278,-63.00505859,-0.03658660898,-0.1740481403
801,-1.5163993904697928,-62.69003329,-0.0370593265,-0.1624477174
802,-1.5087792931007462,-62.375008,-0.0375221385,-0.1506999301
803,-1.5011591957316996,-62.05998271,-0.03797479083,-0.1388079389
804,-1.4935390981207646,-61.74495741,-0.03841703207,-0.1267749841
805,-1.485919000751718,-61.42993212,-0.03884861367,-0.1146043847
806,-1.4782989033826717,-61.11490683,-0.03926929011,-0.1022995375
807,-1.4706788057717366,-60.79988153,-0.03967881901,-0.08986391607
808,-1.46305870840269,-60.48485624,-0.04007696126,-0.07730107002
809,-1.4554386110336435,-60.16983095,-0.04046348116,-0.06461462361
810,-1.447818513664597,-59.85480566,-0.04083814655,-0.05180827485
811,-1.440198416053662,-59.53978036,-0.04120072893,-0.03888579428
812,-1.4325783186846155,-59.22475507,-0.0415510036,-0.02585102387
813,-1.424958221315569,-58.90972978,-0.04188874978,-0.01270787573
814,-1.4173381237046339,-58.59470448,-0.04221375071,0.0005396690952
815,-1.4097180263355875,-58.27967919,-0.04252579384,0.01388756194
816,-1.402097928966541,-57.9646539,-0.04282467086,0.02733168785
817,-1.3944778315974944,-57.64962861,-0.04311017792,0.04086786693
818,-1.3868577339865593,-57.33460331,-0.04338211566,0.05449185579
819,-1.3792376366175128,-57.01957802,-0.0436402894,0.06819934897
820,-1.3716175392484662,-56.70455273,-0.04388450919,0.0819859804
821,-1.3639974416375311,-56.38952743,-0.04411459,0.09584732496
822,-1.3563773442684846,-56.07450214,-0.04433035176,0.1097789
823,-1.348757246899438,-55.75947685,-0.0445316195,0.123776167
824,-1.3411371495303914,-55.44445156,-0.04471822349,0.1378345332
825,-1.3335170519194566,-55.12942626,-0.04488999928,0.1519493528
826,-1.32589695455041,-54.81440097,-0.04504678787,0.1661159297
827,-1.3182768571813634,-54.49937568,-0.04518843577,0.180329518
828,-1.3106567595704284,-54.18435038,-0.04531479512,0.1945853247
829,-1.3030366622013818,-53.86932509,-0.04542572378,0.2088785109
830,-1.2954165648323355,-53.5542998,-0.04552108543,0.2232041939
831,-1.2877964672214004,-53.2392745,-0.04560074967,0.237557449
832,-1.2801763698523538,-52.92424921,-0.04566459208,0.2519333115
833,-1.2725562724833073,-52.60922392,-0.04571249436,0.2663267781
834,-1.2649361751142607,-52.29419863,-0.04574434435,0.2807328097
835,-1.2573160775033259,-51.97917333,-0.0457600362,0.2951463323
836,-1.2496959801342793,-51.66414804,-0.04575947035,0.3095622401
837,-1.2420758827652327,-51.34912275,-0.0457425537,0.3239753964
838,-1.2344557851542977,-51.03409745,-0.04570919961,0.3383806367
839,-1.226835687785251,-50.71907216,-0.04565932804,0.3527727699
840,-1.2192155904162045,-50.40404687,-0.04559286555,0.3671465809
841,-1.211595493047158,-50.08902158,-0.04550974542,0.3814968324
842,-1.203975395436223,-49.77399628,-0.0454099077,0.3958182672
843,-1.1963552980671763,-49.45897099,-0.04529329927,0.4101056102
844,-1.18873520069813,-49.1439457,-0.04515987386,0.4243535709
845,-1.181115103087195,-48.8289204,-0.04500959218,0.4385568451
846,-1.1734950057181484,-48.51389511,-0.0448424219,0.4527101174
847,-1.1658749083491018,-48.19886982,-0.04465833774,0.4668080632
848,-1.1582548107381667,-47.88384452,-0.04445732149,0.4808453512
849,-1.1506347133691204,-47.56881923,-0.04423936208,0.4948166455
850,-1.1430146160000738,-47.25379394,-0.04400445559,0.5087166076
851,-1.1353945186310272,-46.93876865,-0.04375260529,0.5225398992
852,-1.1277744210200922,-46.62374335,-0.04348382169,0.536281184
853,-1.1201543236510456,-46.30871806,-0.04319812255,0.5499351302
854,-1.1125342262819993,-45.99369277,-0.04289553291,0.5634964128
855,-1.1049141286710642,-45.67866747,-0.04257608511,0.5769597156
856,-1.0972940313020176,-45.36364218,-0.04223981882,0.590319734
857,-1.089673933932971,-45.04861689,-0.04188678103,0.603571177
858,-1.0820538365639243,-44.7335916,-0.04151702608,0.6167087695
859,-1.0744337389529894,-44.4185663,-0.04113061566,0.6297272546
860,-1.0668136415839429,-44.10354101,-0.04072761881,0.6426213962
861,-1.0591935442148963,-43.78851572,-0.04030811195,0.655385981
862,-1.0515734466039612,-43.47349042,-0.03987217883,0.6680158209
863,-1.043953349234915,-43.15846513,-0.03941991054,0.6805057553
864,-1.0363332518658683,-42.84343984,-0.03895140553,0.6928506536
865,-1.0287131544968218,-42.52841455,-0.03846676954,0.7050454173
866,-1.0210930568858867,-42.21338925,-0.03796611564,0.7170849822
867,-1.0134729595168401,-41.89836396,-0.03744956417,0.7289643213
868,-1.0058528621477938,-41.58333867,-0.03691724271,0.7406784461
869,-0.9982327645368587,-41.26831337,-0.0363692861,0.7522224098
870,-0.9906126671678122,-40.95328808,-0.03580583635,0.7635913091
871,-0.9829925697987656,-40.63826279,-0.03522704263,0.7747802867
872,-0.9753724721878305,-40.32323749,-0.03463306126,0.7857845331
873,-0.9677523748187841,-40.0082122,-0.03402405559,0.7965992895
874,-0.9601322774497375,-39.69318691,-0.03340019603,0.8072198495
875,-0.9525121800806909,-39.37816162,-0.03276165997,0.8176415614
876,-0.9448920824697559,-39.06313632,-0.03210863171,0.8278598307
877,-0.9372719851007093,-38.74811103,-0.03144130244,0.8378701219
878,-0.929651887731663,-38.43308574,-0.03075987013,0.8476679608
879,-0.9220317901207279,-38.11806044,-0.03006453952,0.8572489366
880,-0.9144116927516813,-37.80303515,-0.02935552201,0.8666087043
881,-0.9067915953826348,-37.48800986,-0.0286330356,0.8757429861
882,-0.8991714980135881,-37.17298457,-0.02789730483,0.8846475743
883,-0.8915514004026532,-36.85795927,-0.02714856069,0.8933183328
884,-0.8839313030336067,-36.54293398,-0.02638704054,0.9017511993
885,-0.8763112056645601,-36.22790869,-0.02561298801,0.9099421871
886,-0.868691108053625,-35.91288339,-0.02482665294,0.9178873876
887,-0.8610710106845787,-35.5978581,-0.02402829126,0.9255829715
888,-0.8534509133155321,-35.28283281,-0.02321816494,0.9330251912
889,-0.8458308157045971,-34.96780751,-0.02239654182,0.9402103826
890,-0.8382107183355505,-34.65278222,-0.02156369558,0.9471349669
891,-0.8305906209665039,-34.33775693,-0.02071990559,0.9537954524
892,-0.8229705235974575,-34.02273164,-0.01986545684,0.9601884363
893,-0.8153504259865224,-33.70770634,-0.01900063977,0.9663106064
894,-0.8077303286174758,-33.39268105,-0.01812575023,0.9721587428
895,-0.8001102312484293,-33.07765576,-0.01724108931,0.9777297198
896,-0.7924901336374942,-32.76263046,-0.01634696325,0.9830205073
897,-0.7848700362684479,-32.44760517,-0.01544368329,0.9880281723
898,-0.7772499388994013,-32.13257988,-0.01453156557,0.9927498809
899,-0.7696298415303546,-31.81755459,-0.013610931,0.9971828994
900,-0.7620097439194197,-31.50252929,-0.01268210512,1.001324596
901,-0.7543896465503731,-31.187504,-0.01174541796,1.005172442
902,-0.7467695491813265,-30.87247871,-0.01080120393,1.008724013
903,-0.7391494515703916,-30.55745341,-0.009849801665,1.011976992
904,-0.731529354201345,-30.24242812,-0.008891553876,1.014929167
905,-0.7239092568322985,-29.92740283,-0.007926807228,1.017578438
906,-0.716289159463252,-29.61237754,-0.00695591218,1.019922811
907,-0.7086690618523169,-29.29735224,-0.005979222846,1.021960406
908,-0.7010489644832705,-28.98232695,-0.00499709684,1.023689453
909,-0.6934288671142238,-28.66730166,-0.004009895127,1.025108297
910,-0.685808769503289,-28.35227636,-0.003017981871,1.026215395
911,-0.6781886721342423,-28.03725107,-0.002021724277,1.027009322
912,-0.6705685747651957,-27.72222578,-0.001021492432,1.027488766
913,-0.6629484771542608,-27.40720048,-1.765915207e-05,1.027652536
914,-0.6553283797852142,-27.09217519,0.0009894001848,1.027499554
915,-0.6477082824161677,-26.7771499,0.001999307798,1.027028864
916,-0.6400881850471212,-26.46212461,0.003011683667,1.02623963
917,-0.6324680874361862,-26.14709931,0.004026145702,1.025131132
918,-0.6248479900671396,-25.83207402,0.005042309905,1.023702775
919,-0.617227892698093,-25.51704873,0.006059790542,1.021954084
920,-0.6096077950871581,-25.20202343,0.00707820031,1.019884703
921,-0.6019876977181114,-24.88699814,0.008097150509,1.017494403
922,-0.594367600349065,-24.57197285,0.009116251212,1.014783073
923,-0.5867475029800184,-24.25694756,0.01013511144,1.011750728
924,-0.5791274053690834,-23.94192226,0.01115333934,1.008397506
925,-0.5715073080000369,-23.62689697,0.01217054234,1.004723668
926,-0.5638872106309903,-23.31187168,0.01318632734,1.000729598
927,-0.5562671130200554,-22.99684638,0.01420030091,0.996415805
928,-0.5486470156510088,-22.68182109,0.01521206941,0.9917829217
929,-0.5410269182819621,-22.3667958,0.0162212392,0.9868317047
930,-0.5334068206710273,-22.0517705,0.01722741685,0.9815630346
931,-0.5257867233019806,-21.73674521,0.01823020924,0.9759779161
932,-0.5181666259329342,-21.42171992,0.0192292238,0.9700774773
933,-0.5105465285638876,-21.10669463,0.02022406867,0.9638629702
934,-0.5029264309529526,-20.79166933,0.02121435287,0.9573357699
935,-0.4953063335839061,-20.47664404,0.02219968648,0.9504973746
936,-0.48768623621485946,-20.16161875,0.02317968083,0.9433494051
937,-0.48006613860392455,-19.84659345,0.02415394865,0.9358936045
938,-0.47244604123487793,-19.53156816,0.02512210429,0.9281318374
939,-0.4648259438658315,-19.21654287,0.02608376384,0.9200660901
940,-0.45720584649678486,-18.90151758,0.02703854535,0.911698469
941,-0.4495857488858499,-18.58649228,0.027986069,0.9030312009
942,-0.44196565151680334,-18.27146699,0.02892595725,0.8940666316
943,-0.4343455541477568,-17.9564417,0.02985783504,0.8848072257
944,-0.4267254565368218,-17.6414164,0.03078132994,0.8752555655
945,-0.41910535916777525,-17.32639111,0.03169607235,0.8654143499
946,-0.41148526179872874,-17.01136582,0.03260169563,0.8552863941
947,-0.4038651644296822,-16.69634053,0.03349783633,0.8448746282
948,-0.3962450668187471,-16.38131523,0.03438413427,0.8341820963
949,-0.38862496944970065,-16.06628994,0.03526023281,0.8232119553
950,-0.38100487208065403,-15.75126465,0.03612577894,0.811967474
951,-0.37338477446971907,-15.43623935,0.03698042346,0.8004520319
952,-0.3657646771006725,-15.12121406,0.03782382117,0.7886691176
953,-0.358144579731626,-14.80618877,0.038655631,0.776622328
954,-0.350524482120691,-14.49116347,0.03947551618,0.7643153669
955,-0.3429043847516445,-14.17613818,0.04028314441,0.751752043
956,-0.33528428738259786,-13.86111289,0.04107818797,0.7389362696
957,-0.32766419001355135,-13.5460876,0.04186032395,0.7258720621
958,-0.32004409240261633,-13.2310623,0.04262923433,0.7125635368
959,-0.3124239950335698,-12.91603701,0.04338460615,0.6990149097
960,-0.30480389766452326,-12.60101172,0.04412613169,0.6852304943
961,-0.2971838000535883,-12.28598642,0.04485350855,0.6712147003
962,-0.2895637026845417,-11.97096113,0.04556643987,0.6569720319
963,-0.28194360531549517,-11.65593584,0.0462646344,0.6425070857
964,-0.2743235079464486,-11.34091055,0.04694780666,0.6278245494
965,-0.26670341033551365,-11.02588525,0.04761567711,0.6129291994
966,-0.2590833129664671,-10.71085996,0.04826797223,0.5978258997
967,-0.2514632155974205,-10.39583467,0.04890442467,0.5825195989
968,-0.24384311798648556,-10.08080937,0.04952477338,0.5670153293
969,-0.2362230206416278,-9.765784081,0.05012876374,0.5513182042
970,-0.22860292320001474,-9.450758788,0.05071614765,0.5354334162
971,-0.22098282575840167,-9.135733495,0.05128668369,0.5193662349
972,-0.2133627283167886,-8.820708202,0.05184013718,0.5031220049
973,-0.20574263087517553,-8.505682909,0.05237628037,0.4867061438
974,-0.1981225334335624,-8.190657616,0.05289489245,0.4701241397
975,-0.19050243599194933,-7.875632323,0.05339575973,0.4533815492
976,-0.18288233855033625,-7.56060703,0.05387867572,0.4364839951
977,-0.17526224110872318,-7.245581737,0.05434344122,0.419437164
978,-0.16764214366711008,-6.930556444,0.05478986441,0.4022468042
979,-0.160022046225497,-6.615531151,0.05521776095,0.3849187233
980,-0.15240194880807278,-6.300505859,0.05562695409,0.3674587856
981,-0.14478185136645969,-5.985480566,0.0560172747,0.3498729101
982,-0.1371617539248466,-5.670455273,0.0563885614,0.3321670676
983,-0.12954165648323354,-5.35542998,0.05674066062,0.3143472788
984,-0.12192155904162044,-5.040404687,0.05707342666,0.2964196113
985,-0.11430146160000737,-4.725379394,0.05738672178,0.2783901775
986,-0.1066813641583943,-4.410354101,0.05768041624,0.2602651319
987,-0.0990612667167812,-4.095328808,0.05795438841,0.2420506685
988,-0.09144116927516813,-3.780303515,0.05820852476,0.2237530185
989,-0.08382107183355504,-3.465278222,0.05844271997,0.2053784474
990,-0.07620097439194197,-3.150252929,0.05865687696,0.1869332528
991,-0.06858087695032888,-2.835227636,0.05885090693,0.1684237613
992,-0.0609607795087158,-2.520202343,0.05902472941,0.1498563264
993,-0.053340682067102727,-2.20517705,0.05917827231,0.1312373255
994,-0.045720584649678486,-1.890151758,0.05931147191,0.1125731575
995,-0.03810048720806541,-1.575126465,0.05942427295,0.0938702399
996,-0.030480389766452322,-1.260101172,0.05951662863,0.07513500645
997,-0.022860292320001474,-0.9450758788,0.0595885006,0.05637390416
998,-0.015240194880807276,-0.6300505859,0.05963985905,0.03759339085
999,-0.007620097439194196,-0.3150252929,0.05967068265,0.01879993239
1000,-3.497059500476167e-14,-1.445732423e-12,0.0596809586,8.628269686000001e-14
1001,0.007620097439194196,0.3150252929,0.05967068265,-0.01879993239
1002,0.015240194880807276,0.6300505859,0.05963985905,-0.03759339085
1003,0.022860292320001474,0.9450758788,0.0595885006,-0.05637390416
1004,0.030480389766452322,1.260101172,0.05951662863,-0.07513500645
1005,0.03810048720806541,1.575126465,0.05942427295,-0.0938702399
1006,0.045720584649678486,1.890151758,0.05931147191,-0.1125731575
1007,0.053340682067102727,2.20517705,0.05917827231,-0.1312373255
1008,0.0609607795087158,2.520202343,0.05902472941,-0.1498563264
1009,0.06858087695032888,2.835227636,0.05885090693,-0.1684237613
1010,0.07620097439194197,3.150252929,0.05865687696,-0.1869332528
1011,0.08382107183355504,3.465278222,0.05844271997,-0.2053784474
1012,0.09144116927516813,3.780303515,0.05820852476,-0.2237530185
1013,0.0990612667167812,4.095328808,0.05795438841,-0.2420506685
1014,0.1066813641583943,4.410354101,0.05768041624,-0.2602651319
1015,0.11430146160000737,4.725379394,0.05738672178,-0.2783901775
1016,0.12192155904162044,5.040404687,0.05707342666,-0.2964196113
1017,0.12954165648323354,5.35542998,0.05674066062,-0.3143472788
1018,0.1371617539248466,5.670455273,0.0563885614,-0.3321670676
1019,0.14478185136645969,5.985480566,0.0560172747,-0.3498729101
1020,0.15240194880807278,6.300505859,0.05562695409,-0.3674587856
1021,0.160022046225497,6.615531151,0.05521776095,-0.3849187233
1022,0.16764214366711008,6.930556444,0.05478986441,-0.4022468042
1023,0.17526224110872318,7.245581737,0.05434344122,-0.419437164
1024,0.18288233855033625,7.56060703,0.05387867572,-0.4364839951
1025,0.19050243599194933,7.875632323,0.05339575973,-0.4533815492
1026,0.1981225334335624,8.190657616,0.05289489245,-0.4701241397
1027,0.20574263087517553,8.505682909,0.05237628037,-0.4867061438
1028,0.2133627283167886,8.820708202,0.05184013718,-0.5031220049
1029,0.22098282575840167,9.135733495,0.05128668369,-0.5193662349
1030,0.22860292320001474,9.450758788,0.05071614765,-0.5354334162
1031,0.2362230206416278,9.765784081,0.05012876374,-0.5513182042
1032,0.24384311798648556,10.08080937,0.04952477338,-0.5670153293
1033,0.2514632155974205,10.39583467,0.04890442467,-0.5825195989
1034,0.2590833129664671,10.71085996,0.04826797223,-0.5978258997
1035,0.26670341033551365,11.02588525,0.04761567711,-0.6129291994
1036,0.2743235079464486,11.34091055,0.04694780666,-0.6278245494
1037,0.28194360531549517,11.65593584,0.0462646344,-0.6425070857
1038,0.2895637026845417,11.97096113,0.04556643987,-0.6569720319
1039,0.2971838000535883,12.28598642,0.04485350855,-0.6712147003
1040,0.30480389766452326,12.60101172,0.04412613169,-0.6852304943
1041,0.3124239950335698,12.91603701,0.04338460615,-0.6990149097
1042,0.32004409240261633,13.2310623,0.04262923433,-0.7125635368
1043,0.32766419001355135,13.5460876,0.04186032395,-0.7258720621
1044,0.33528428738259786,13.86111289,0.04107818797,-0.7389362696
1045,0.3429043847516445,14.17613818,0.04028314441,-0.751752043
1046,0.350524482120691,14.49116347,0.03947551618,-0.7643153669
1047,0.358144579731626,14.80618877,0.038655631,-0.776622328
1048,0.3657646771006725,15.12121406,0.03782382117,-0.7886691176
1049,0.37338477446971907,15.43623935,0.03698042346,-0.8004520319
1050,0.38100487208065403,15.75126465,0.03612577894,-0.811967474
1051,0.38862496944970065,16.06628994,0.03526023281,-0.8232119553
1052,0.3962450668187471,16.38131523,0.03438413427,-0.8341820963
1053,0.4038651644296822,16.69634053,0.03349783633,-0.8448746282
1054,0.41148526179872874,17.01136582,0.03260169563,-0.8552863941
1055,0.41910535916777525,17.32639111,0.03169607235,-0.8654143499
1056,0.4267254565368218,17.6414164,0.03078132994,-0.8752555655
1057,0.4343455541477568,17.9564417,0.02985783504,-0.8848072257
1058,0.44196565151680334,18.27146699,0.02892595725,-0.8940666316
1059,0.4495857488858499,18.58649228,0.027986069,-0.9030312009
1060,0.45720584649678486,18.90151758,0.02703854535,-0.911698469
1061,0.4648259438658315,19.21654287,0.02608376384,-0.9200660901
1062,0.47244604123487793,19.53156816,0.02512210429,-0.9281318374
1063,0.48006613860392455,19.84659345,0.02415394865,-0.9358936045
1064,0.48768623621485946,20.16161875,0.02317968083,-0.9433494051
1065,0.4953063335839061,20.47664404,0.02219968648,-0.9504973746
1066,0.5029264309529526,20.79166933,0.02121435287,-0.9573357699
1067,0.5105465285638876,21.10669463,0.02022406867,-0.9638629702
1068,0.5181666259329342,21.42171992,0.0192292238,-0.9700774773
1069,0.5257867233019806,21.73674521,0.01823020924,-0.9759779161
1070,0.5334068206710273,22.0517705,0.01722741685,-0.9815630346
1071,0.5410269182819621,22.3667958,0.0162212392,-0.9868317047
1072,0.5486470156510088,22.68182109,0.01521206941,-0.9917829217
1073,0.5562671130200554,22.99684638,0.01420030091,-0.996415805
1074,0.5638872106309903,23.31187168,0.01318632734,-1.000729598
1075,0.5715073080000369,23.62689697,0.01217054234,-1.004723668
1076,0.5791274053690834,23.94192226,0.01115333934,-1.008397506
1077,0.5867475029800184,24.25694756,0.01013511144,-1.011750728
1078,0.594367600349065,24.57197285,0.009116251212,-1.014783073
1079,0.6019876977181114,24.88699814,0.008097150509,-1.017494403
1080,0.6096077950871581,25.20202343,0.00707820031,-1.019884703
1081,0.617227892698093,25.51704873,0.006059790542,-1.021954084
1082,0.6248479900671396,25.83207402,0.005042309905,-1.023702775
1083,0.6324680874361862,26.14709931,0.004026145702,-1.025131132
1084,0.6400881850471212,26.46212461,0.003011683667,-1.02623963
1085,0.6477082824161677,26.7771499,0.001999307798,-1.027028864
1086,0.6553283797852142,27.09217519,0.0009894001848,-1.027499554
1087,0.6629484771542608,27.40720048,-1.765915206e-05,-1.027652536
1088,0.6705685747651957,27.72222578,-0.001021492432,-1.027488766
1089,0.6781886721342423,28.03725107,-0.002021724277,-1.027009322
1090,0.685808769503289,28.35227636,-0.003017981871,-1.026215395
1091,0.6934288671142238,28.66730166,-0.004009895127,-1.025108297
1092,0.7010489644832705,28.98232695,-0.00499709684,-1.023689453
1093,0.7086690618523169,29.29735224,-0.005979222846,-1.021960406
1094,0.716289159463252,29.61237754,-0.00695591218,-1.019922811
1095,0.7239092568322985,29.92740283,-0.007926807228,-1.017578438
1096,0.731529354201345,30.24242812,-0.008891553876,-1.014929167
1097,0.7391494515703916,30.55745341,-0.009849801665,-1.011976992
1098,0.7467695491813265,30.87247871,-0.01080120393,-1.008724013
1099,0.7543896465503731,31.187504,-0.01174541796,-1.005172442
1100,0.7620097439194197,31.50252929,-0.01268210512,-1.001324596
1101,0.7696298415303546,31.81755459,-0.013610931,-0.9971828994
1102,0.7772499388994013,32.13257988,-0.01453156557,-0.9927498809
1103,0.7848700362684479,32.44760517,-0.01544368329,-0.9880281723
1104,0.7924901336374942,32.76263046,-0.01634696325,-0.9830205073
1105,0.8001102312484293,33.07765576,-0.01724108931,-0.9777297198
1106,0.8077303286174758,33.39268105,-0.01812575023,-0.9721587428
1107,0.8153504259865224,33.70770634,-0.01900063977,-0.9663106064
1108,0.8229705235974575,34.02273164,-0.01986545684,-0.9601884363
1109,0.8305906209665039,34.33775693,-0.02071990559,-0.9537954524
1110,0.8382107183355505,34.65278222,-0.02156369558,-0.9471349669
1111,0.8458308157045971,34.96780751,-0.02239654182,-0.9402103826
1112,0.8534509133155321,35.28283281,-0.02321816494,-0.9330251912
1113,0.8610710106845787,35.5978581,-0.02402829126,-0.9255829715
1114,0.868691108053625,35.91288339,-0.02482665294,-0.9178873876
1115,0.8763112056645601,36.22790869,-0.02561298801,-0.9099421871
1116,0.8839313030336067,36.54293398,-0.02638704054,-0.9017511993
1117,0.8915514004026532,36.85795927,-0.02714856069,-0.8933183328
1118,0.8991714980135881,37.17298457,-0.02789730483,-0.8846475743
1119,0.9067915953826348,37.48800986,-0.0286330356,-0.8757429861
1120,0.9144116927516813,37.80303515,-0.02935552201,-0.8666087043
1121,0.9220317901207279,38.11806044,-0.03006453952,-0.8572489366
1122,0.929651887731663,38.43308574,-0.03075987013,-0.8476679608
1123,0.9372719851007093,38.74811103,-0.03144130244,-0.8378701219
1124,0.9448920824697559,39.06313632,-0.03210863171,-0.8278598307
1125,0.9525121800806909,39.37816162,-0.03276165997,-0.8176415614
1126,0.9601322774497375,39.69318691,-0.03340019603,-0.8072198495
1127,0.9677523748187841,40.0082122,-0.03402405559,-0.7965992895
1128,0.9753724721878305,40.32323749,-0.03463306126,-0.7857845331
1129,0.9829925697987656,40.63826279,-0.03522704263,-0.7747802867
1130,0.9906126671678122,40.95328808,-0.03580583635,-0.7635913091
1131,0.9982327645368587,41.26831337,-0.0363692861,-0.7522224098
1132,1.0058528621477938,41.58333867,-0.03691724271,-0.7406784461
1133,1.0134729595168401,41.89836396,-0.03744956417,-0.7289643213
1134,1.0210930568858867,42.21338925,-0.03796611564,-0.7170849822
1135,1.0287131544968218,42.52841455,-0.03846676954,-0.7050454173
1136,1.0363332518658683,42.84343984,-0.03895140553,-0.6928506536
1137,1.043953349234915,43.15846513,-0.03941991054,-0.6805057553
1138,1.0515734466039612,43.47349042,-0.03987217883,-0.6680158209
1139,1.0591935442148963,43.78851572,-0.04030811195,-0.655385981
1140,1.0668136415839429,44.10354101,-0.04072761881,-0.6426213962
1141,1.0744337389529894,44.4185663,-0.04113061566,-0.6297272546
1142,1.0820538365639243,44.7335916,-0.04151702608,-0.6167087695
1143,1.089673933932971,45.04861689,-0.04188678103,-0.603571177
1144,1.0972940313020176,45.36364218,-0.04223981882,-0.590319734
1145,1.1049141286710642,45.67866747,-0.04257608511,-0.5769597156
1146,1.1125342262819993,45.99369277,-0.04289553291,-0.5634964128
1147,1.1201543236510456,46.30871806,-0.04319812255,-0.5499351302
1148,1.1277744210200922,46.62374335,-0.04348382169,-0.536281184
1149,1.1353945186310272,46.93876865,-0.04375260529,-0.5225398992
1150,1.1430146160000738,47.25379394,-0.04400445559,-0.5087166076
1151,1.1506347133691204,47.56881923,-0.04423936208,-0.4948166455
1152,1.1582548107381667,47.88384452,-0.04445732149,-0.4808453512
1153,1.1658749083491018,48.19886982,-0.04465833774,-0.4668080632
1154,1.1734950057181484,48.51389511,-0.0448424219,-0.4527101174
1155,1.181115103087195,48.8289204,-0.04500959218,-0.4385568451
1156,1.18873520069813,49.1439457,-0.04515987386,-0.4243535709
1157,1.1963552980671763,49.45897099,-0.04529329927,-0.4101056102
1158,1.203975395436223,49.77399628,-0.0454099077,-0.3958182672
1159,1.211595493047158,50.08902158,-0.04550974542,-0.3814968324
1160,1.2192155904162045,50.40404687,-0.04559286555,-0.3671465809
1161,1.226835687785251,50.71907216,-0.04565932804,-0.3527727699
1162,1.2344557851542977,51.03409745,-0.04570919961,-0.3383806367
1163,1.2420758827652327,51.34912275,-0.0457425537,-0.3239753964
1164,1.2496959801342793,51.66414804,-0.04575947035,-0.3095622401
1165,1.2573160775033259,51.97917333,-0.0457600362,-0.2951463323
1166,1.2649361751142607,52.29419863,-0.04574434435,-0.2807328097
1167,1.2725562724833073,52.60922392,-0.04571249436,-0.2663267781
1168,1.2801763698523538,52.92424921,-0.04566459208,-0.2519333115
1169,1.2877964672214004,53.2392745,-0.04560074967,-0.237557449
1170,1.2954165648323355,53.5542998,-0.04552108543,-0.2232041939
1171,1.3030366622013818,53.86932509,-0.04542572378,-0.2088785109
1172,1.3106567595704284,54.18435038,-0.04531479512,-0.1945853247
1173,1.3182768571813634,54.49937568,-0.04518843577,-0.180329518
1174,1.32589695455041,54.81440097,-0.04504678787,-0.1661159297
1175,1.3335170519194566,55.12942626,-0.04488999928,-0.1519493528
1176,1.3411371495303914,55.44445156,-0.04471822349,-0.1378345332
1177,1.348757246899438,55.75947685,-0.0445316195,-0.123776167
1178,1.3563773442684846,56.07450214,-0.04433035176,-0.1097789
1179,1.3639974416375311,56.38952743,-0.04411459,-0.09584732496
1180,1.3716175392484662,56.70455273,-0.04388450919,-0.0819859804
1181,1.3792376366175128,57.01957802,-0.0436402894,-0.06819934897
1182,1.3868577339865593,57.33460331,-0.04338211566,-0.05449185579
1183,1.3944778315974944,57.64962861,-0.04311017792,-0.04086786693
1184,1.402097928966541,57.9646539,-0.04282467086,-0.02733168785
1185,1.4097180263355875,58.27967919,-0.04252579384,-0.01388756194
1186,1.4173381237046339,58.59470448,-0.04221375071,-0.0005396690953
1187,1.424958221315569,58.90972978,-0.04188874978,0.01270787573
1188,1.4325783186846155,59.22475507,-0.0415510036,0.02585102387
1189,1.440198416053662,59.53978036,-0.04120072893,0.03888579428
1190,1.447818513664597,59.85480566,-0.04083814655,0.05180827485
1191,1.4554386110336435,60.16983095,-0.04046348116,0.06461462361
1192,1.46305870840269,60.48485624,-0.04007696126,0.07730107002
1193,1.4706788057717366,60.79988153,-0.03967881901,0.08986391607
1194,1.4782989033826717,61.11490683,-0.03926929011,0.1022995375
1195,1.485919000751718,61.42993212,-0.03884861367,0.1146043847
1196,1.4935390981207646,61.74495741,-0.03841703207,0.1267749841
1197,1.5011591957316996,62.05998271,-0.03797479083,0.1388079389
1198,1.5087792931007462,62.375008,-0.0375221385,0.1506999301
1199,1.5163993904697928,62.69003329,-0.0370593265,0.1624477174
1200,1.5240194880807278,63.00505859,-0.03658660898,0.1740481403
1201,1.5316395854497744,63.32008388,-0.03610424274,0.1854981186
1202,1.539259682818821,63.63510917,-0.03561248702,0.1967946536
1203,1.5468797801878675,63.95013446,-0.03511160341,0.2079348284
1204,1.5544998777988026,64.26515976,-0.03460185573,0.2189158091
1205,1.562119975167849,64.58018505,-0.03408350985,0.229734845
1206,1.5697400725368957,64.89521034,-0.03355683357,0.2403892697
1207,1.5773601701478304,65.21023564,-0.0330220965,0.2508765012
1208,1.5849802675168772,65.52526093,-0.0324795699,0.2611940429
1209,1.5926003648859235,65.84028622,-0.03192952657,0.2713394839
1210,1.6002204622549703,66.15531151,-0.03137224069,0.2813104993
1211,1.6078405598659053,66.47033681,-0.03080798769,0.2911048509
1212,1.6154606572349517,66.7853621,-0.03023704413,0.3007203874
1213,1.623080754603998,67.10038739,-0.02965968753,0.3101550449
1214,1.630700852214933,67.41541269,-0.02907619628,0.3194068468
1215,1.63832094958398,67.73043798,-0.02848684947,0.3284739045
1216,1.6459410469530262,68.04546327,-0.02789192675,0.3373544174
1217,1.6535611445639613,68.36048857,-0.02729170824,0.3460466732
1218,1.6611812419330079,68.67551386,-0.02668647436,0.3545490475
1219,1.6688013393020544,68.99053915,-0.02607650569,0.3628600048
