,t(fs),t(au),Field(t),Apot(t)
102,-6.842847499811019,-282.892713,0.0,-2.417351049e-07
103,-6.835227404618967,-282.5776878,0.0,-2.684389192e-07
104,-6.827607307008033,-282.2626625,0.0,-2.975656036e-07
105,-6.819987209397097,-281.9476372,0.0,-3.292913135e-07
106,-6.812367111786163,-281.6326119,0.0,-3.638017935e-07
107,-6.804747014175229,-281.3175866,0.0,-4.012926909e-07
108,-6.797126916564293,-281.0025613,0.0,-4.419698665e-07
109,-6.789506818953359,-280.687536,0.0,-4.860497035e-07
110,-6.781886721342424,-280.3725107,0.0,-5.337594109e-07
111,-6.774266623731489,-280.0574854,0.0,-5.853373228e-07
112,-6.766646526120554,-279.7424601,0.0,-6.410331906e-07
113,-6.759026428509618,-279.4274348,0.0,-7.011084682e-07
114,-6.751406330898684,-279.1124095,0.0,-7.658365887e-07
115,-6.743786233287748,-278.7973842,0.0,-8.355032305e-07
116,-6.736166135676814,-278.4823589,0.0,-9.104065736e-07
117,-6.728546040484762,-278.1673337,0.0,-9.908575421e-07
118,-6.720925942873828,-277.8523084,0.0,-1.077180033e-06
119,-6.7133058452628935,-277.5372831,0.0,-1.169711133e-06
120,-6.705685747651958,-277.2222578,0.0,-1.26880131e-06
121,-6.698065650041023,-276.9072325,0.0,-1.374814598e-06
122,-6.690445552430088,-276.5922072,0.0,-1.488128752e-06
123,-6.682825454819153,-276.2771819,0.0,-1.609135388e-06
124,-6.675205357208218,-275.9621566,0.0,-1.738240097e-06
125,-6.667585259597283,-275.6471313,0.0,-1.875862532e-06
126,-6.6599651619863485,-275.332106,0.0,-2.022436476e-06
127,-6.652345064375413,-275.0170807,0.0,-2.17840987e-06
128,-6.644724966764478,-274.7020554,0.0,-2.344244823e-06
129,-6.637104869153543,-274.3870301,0.0,-2.520417581e-06
130,-6.629484771542608,-274.0720048,0.0,-2.707418465e-06
131,-6.621864676350557,-273.7569796,0.0,-2.905751777e-06
132,-6.614244578739623,-273.4419543,0.0,-3.115935657e-06
133,-6.606624481128688,-273.126929,0.0,-3.338501913e-06
134,-6.5990043835177525,-272.8119037,0.0,-3.573995802e-06
135,-6.591384285906818,-272.4968784,0.0,-3.822975766e-06
136,-6.583764188295882,-272.1818531,0.0,-4.086013124e-06
137,-6.576144090684948,-271.8668278,0.0,-4.363691719e-06
138,-6.568523993074012,-271.5518025,0.0,-4.656607506e-06
139,-6.560903895463078,-271.2367772,0.0,-4.965368095e-06
140,-6.553283797852142,-270.9217519,0.0,-5.290592235e-06
141,-6.5456637002412075,-270.6067266,0.0,-5.632909246e-06
142,-6.538043602630272,-270.2917013,0.0,-5.992958385e-06
143,-6.530423505019337,-269.976676,0.0,-6.371388152e-06
144,-6.522803407408403,-269.6616507,0.0,-6.768855541e-06
145,-6.515183312216352,-269.3466255,0.0,-7.186025214e-06
146,-6.507563214605417,-269.0316002,0.0,-7.623568611e-06
147,-6.499943116994482,-268.7165749,0.0,-8.082162993e-06
148,-6.492323019383547,-268.4015496,0.0,-8.562490409e-06
149,-6.484702921772612,-268.0865243,0.0,-9.065236592e-06
150,-6.477082824161677,-267.771499,0.0,-9.591089772e-06
151,-6.469462726550742,-267.4564737,0.0,-1.014073942e-05
152,-6.461842628939807,-267.1414484,0.0,-1.071487489e-05
153,-6.454222531328872,-266.8264231,0.0,-1.131418404e-05
154,-6.446602433717937,-266.5113978,0.0,-1.193935164e-05
155,-6.438982336107002,-266.1963725,0.0,-1.259105787e-05
156,-6.4313622384960665,-265.8813472,0.0,-1.326997656e-05
157,-6.423742140885132,-265.5663219,0.0,-1.397677346e-05
158,-6.416122043274196,-265.2512966,0.0,-1.471210434e-05
159,-6.408501948082146,-264.9362714,0.0,-1.547661306e-05
160,-6.400881850471212,-264.6212461,0.0,-1.627092949e-05
161,-6.393261752860276,-264.3062208,0.0,-1.709566736e-05
162,-6.385641655249342,-263.9911955,0.0,-1.7951422e-05
163,-6.378021557638406,-263.6761702,0.0,-1.883876802e-05
164,-6.370401460027471,-263.3611449,0.0,-1.97582568e-05
165,-6.362781362416536,-263.0461196,0.0,-2.071041397e-05
166,-6.355161264805601,-262.7310943,0.0,-2.169573675e-05
167,-6.347541167194667,-262.416069,0.0,-2.271469115e-05
168,-6.339921069583731,-262.1010437,0.0,-2.376770913e-05
169,-6.3323009719727965,-261.7860184,0.0,-2.485518562e-05
170,-6.324680874361861,-261.4709931,0.0,-2.597747541e-05
171,-6.317060776750926,-261.1559678,0.0,-2.713488997e-05
172,-6.309440679139991,-260.8409425,0.0,-2.832769414e-05
173,-6.301820583947941,-260.5259173,0.0,-2.955610273e-05
174,-6.294200486337006,-260.210892,0.0,-3.082027699e-05
175,-6.286580388726071,-259.8958667,0.0,-3.212032099e-05
176,-6.278960291115136,-259.5808414,0.0,-3.345627787e-05
177,-6.271340193504201,-259.2658161,0.0,-3.4828126e-05
178,-6.263720095893266,-258.9507908,0.0,-3.623577503e-05
179,-6.25609999828233,-258.6357655,0.0,-3.767906182e-05
180,-6.248479900671396,-258.3207402,0.0,-3.915774628e-05
181,-6.24085980306046,-258.0057149,0.0,-4.067150711e-05
182,-6.233239705449526,-257.6906896,0.0,-4.22199374e-05
183,-6.225619607838591,-257.3756643,0.0,-4.380254016e-05
184,-6.2179995102276555,-257.060639,0.0,-4.541872375e-05
185,-6.210379412616721,-256.7456137,0.0,-4.706779719e-05
186,-6.202759315005785,-256.4305884,0.0,-4.874896539e-05
187,-6.195139217394851,-256.1155631,0.0,-5.046132427e-05
188,-6.1875191222028,-255.8005379,0.0,-5.220385583e-05
189,-6.179899024591865,-255.4855126,0.0,-5.397542303e-05
190,-6.172278926980931,-255.1704873,0.0,-5.577476473e-05
191,-6.164658829369995,-254.855462,0.0,-5.76004904e-05
192,-6.1570387317590605,-254.5404367,0.0,-5.945107486e-05
193,-6.149418634148126,-254.2254114,0.0,-6.132485287e-05
194,-6.141798536537191,-253.9103861,0.0,-6.322001369e-05
195,-6.134178438926256,-253.5953608,0.0,-6.513459557e-05
196,-6.126558341315321,-253.2803355,0.0,-6.706648013e-05
197,-6.1189382437043855,-252.9653102,0.0,-6.901338672e-05
198,-6.111318146093451,-252.6502849,0.0,-7.097286675e-05
199,-6.103698048482515,-252.3352596,0.0,-7.29422979e-05
200,-6.096077950871581,-252.0202343,0.0,-7.491887832e-05
201,-6.088457853260645,-251.705209,0.0,-7.689962083e-05
202,-6.080837758068594,-251.3901838,0.0,-7.8881347e-05
203,-6.07321766045766,-251.0751585,0.0,-8.08606813e-05
204,-6.065597562846725,-250.7601332,0.0,-8.283404514e-05
205,-6.0579774652357905,-250.4451079,0.0,-8.479765096e-05
206,-6.050357367624855,-250.1300826,0.0,-8.674749627e-05
207,-6.04273727001392,-249.8150573,0.0,-8.867935774e-05
208,-6.035117172402985,-249.500032,0.0,-9.058878522e-05
209,-6.02749707479205,-249.1850067,0.0,-9.247109587e-05
210,-6.019876977181115,-248.8699814,0.0,-9.432136821e-05
211,-6.01225687957018,-248.5549561,0.0,-9.61344363e-05
212,-6.004636781959245,-248.2399308,0.0,-9.79048839e-05
213,-5.99701668434831,-247.9249055,0.0,-9.962703867e-05
214,-5.989396586737375,-247.6098802,0.0,-0.0001012949665
215,-5.98177648912644,-247.2948549,0.0,-0.0001029024657
216,-5.97415639393439,-246.9798297,0.0,-0.0001044430618
217,-5.966536296323455,-246.6648044,0.0,-0.0001059100015
218,-5.95891619871252,-246.3497791,0.0,-0.0001072962478
219,-5.951296101101585,-246.0347538,0.0,-0.0001085944743
220,-5.9436760034906495,-245.7197285,0.0,-0.0001097970603
221,-5.936055905879715,-245.4047032,0.0,-0.0001108960856
222,-5.928435808268779,-245.0896779,0.0,-0.0001118833258
223,-5.920815710657845,-244.7746526,0.0,-0.0001127502471
224,-5.913195613046909,-244.4596273,0.0,-0.0001134880023
225,-5.905575515435975,-244.144602,0.0,-0.0001140874258
226,-5.897955417825039,-243.8295767,0.0,-0.0001145390296
227,-5.890335320214104,-243.5145514,0.0,-0.0001148329996
228,-5.88271522260317,-243.1995261,0.0,-0.0001149591909
229,-5.875095124992235,-242.8845008,0.0,-0.000114907125
230,-5.867475029800184,-242.5694756,0.0,-0.0001146659862
231,-5.859854932189249,-242.2544503,0.0,-0.0001142246179
232,-5.852234834578314,-241.939425,0.0,-0.0001135715207
233,-5.844614736967379,-241.6243997,0.0,-0.000112694849
234,-5.836994639356444,-241.3093744,0.0,-0.0001115824088
235,-5.829374541745509,-240.9943491,0.0,-0.0001102216559
236,-5.821754444134574,-240.6793238,0.0,-0.0001085996942
237,-5.814134346523639,-240.3642985,0.0,-0.000106703274
238,-5.806514248912704,-240.0492732,0.0,-0.0001045187912
239,-5.798894151301769,-239.7342479,0.0,-0.0001020322862
240,-5.7912740536908345,-239.4192226,0.0,-9.922944433e-05
241,-5.7836539560799,-239.1041973,0.0,-9.6095595e-05
242,-5.776033858468964,-238.789172,0.0,-9.261571266e-05
243,-5.76841376085803,-238.4741467,0.0,-8.87744175e-05
244,-5.760793665665979,-238.1591215,0.0,-8.455597665e-05
245,-5.753173568055043,-237.8440962,0.0,-7.994430593e-05
246,-5.745553470444109,-237.5290709,0.0,-7.492297191e-05
247,-5.737933372833173,-237.2140456,0.0,-6.947519459e-05
248,-5.7303132752222385,-236.8990203,0.0,-6.358385036e-05
249,-5.722693177611303,-236.583995,0.0,-5.723147565e-05
250,-5.715073080000369,-236.2689697,0.0,-5.040027091e-05
251,-5.707452982389434,-235.9539444,0.0,-4.307210524e-05
252,-5.699832884778499,-235.6389191,0.0,-3.522852142e-05
253,-5.692212787167564,-235.3238938,0.0,-2.68507416e-05
254,-5.684592689556629,-235.0088685,0.0,-1.79196735e-05
255,-5.6769725919456935,-234.6938432,0.0,-8.415917096e-06
256,-5.669352494334759,-234.3788179,0.0,1.680227954e-06
257,-5.661732396723824,-234.0637926,0.0,1.238875443e-05
258,-5.654112301531773,-233.7487674,0.0,2.372993902e-05
259,-5.646492203920838,-233.4337421,0.0,3.572433312e-05
260,-5.638872106309903,-233.1187168,0.0,4.839275312e-05
261,-5.631252008698969,-232.8036915,0.0,6.175626993e-05
262,-5.623631911088034,-232.4886662,0.0,7.583619796e-05
263,-5.616011813477098,-232.1736409,0.0,9.065408335e-05
264,-5.608391715866164,-231.8586156,0.0,0.0001062316916
265,-5.600771618255228,-231.5435903,0.0,0.0001225909944
266,-5.593151520644294,-231.228565,0.0,0.0001397541562
267,-5.585531423033358,-230.9135397,0.0,0.000157743519
268,-5.5779113254224235,-230.5985144,0.0,0.0001765815881
269,-5.570291227811488,-230.2834891,0.0,0.0001962910155
270,-5.562671130200553,-229.9684638,0.0,0.0002168945835
271,-5.555051032589618,-229.6534385,0.0,0.0002384151875
272,-5.547430937397568,-229.3384133,0.0,0.0002608758175
273,-5.539810839786633,-229.023388,0.0,0.0002842995397
274,-5.532190742175698,-228.7083627,0.0,0.0003087094767
275,-5.524570644564763,-228.3933374,0.0,0.000334128787
276,-5.516950546953828,-228.0783121,0.0,0.0003605806441
277,-5.509330449342893,-227.7632868,0.0,0.0003880882147
278,-5.501710351731957,-227.4482615,0.0,0.0004166746355
279,-5.494090254121023,-227.1332362,0.0,0.0004463629905
280,-5.486470156510088,-226.8182109,0.0,0.0004771762863
281,-5.478850058899153,-226.5031856,0.0,0.0005091374273
282,-5.471229961288218,-226.1881603,0.0,0.0005422691897
283,-5.4636098636772825,-225.873135,0.0,0.0005765941954
284,-5.455989766066348,-225.5581097,0.0,0.0006121348844
285,-5.448369668455412,-225.2430844,0.0,0.0006489134865
286,-5.440749573263362,-224.9280592,0.0,0.000686951993
287,-5.433129475652428,-224.6130339,0.0,0.0007262721265
288,-5.425509378041492,-224.2980086,0.0,0.0007668953107
289,-5.417889280430558,-223.9829833,0.0,0.0008088426395
290,-5.410269182819622,-223.667958,0.0,0.0008521348447
291,-5.4026490852086875,-223.3529327,0.0,0.0008967922632
292,-5.395028987597752,-223.0379074,0.0,0.0009428348042
293,-5.387408889986817,-222.7228821,0.0,0.0009902819145
294,-5.379788792375882,-222.4078568,0.0,0.001039152544
295,-5.372168694764947,-222.0928315,0.0,0.001089465109
296,-5.364548597154012,-221.7778062,0.0,0.001141237457
297,-5.356928499543078,-221.4627809,0.0,0.001194486832
298,-5.349308401932142,-221.1477556,0.0,0.00124922983
299,-5.341688304321208,-220.8327303,0.0,0.001305482368
300,-5.334068206710272,-220.517705,0.0,0.00136325964
301,-5.326448111518221,-220.2026798,0.0,0.001422576081
302,-5.318828013907287,-219.8876545,0.0,0.001483445324
303,-5.311207916296352,-219.5726292,0.0,0.00154588016
304,-5.303587818685417,-219.2576039,0.0,0.001609892497
305,-5.295967721074482,-218.9425786,0.0,0.001675493318
306,-5.2883476234635465,-218.6275533,0.0,0.001742692637
307,-5.280727525852612,-218.312528,0.0,0.001811499457
308,-5.273107428241677,-217.9975027,0.0,0.001881921727
309,-5.265487330630743,-217.6824774,0.0,0.001953966298
310,-5.257867233019807,-217.3674521,0.0,0.002027638876
311,-5.2502471354088724,-217.0524268,0.0,0.00210294398
312,-5.242627037797937,-216.7374015,0.0,0.002179884895
313,-5.235006940187002,-216.4223762,0.0,0.002258463627
314,-5.227386842576067,-216.1073509,0.0,0.002338680857
315,-5.219766747384016,-215.7923257,0.0,0.002420535893
316,-5.212146649773081,-215.4773004,0.0,0.002504026627
317,-5.204526552162146,-215.1622751,0.0,0.002589149482
318,-5.196906454551211,-214.8472498,0.0,0.002675899373
319,-5.1892863569402765,-214.5322245,0.0,0.002764269652
320,-5.181666259329342,-214.2171992,0.0,0.002854252067
321,-5.174046161718406,-213.9021739,0.0,0.002945836708
322,-5.166426064107472,-213.5871486,0.0,0.003039011965
323,-5.158805966496536,-213.2721233,0.0,0.003133764477
324,-5.151185868885602,-212.957098,0.0,0.003230079087
325,-5.143565771274667,-212.6420727,0.0,0.003327938791
326,-5.1359456736637314,-212.3270474,0.0,0.003427324694
327,-5.128325576052797,-212.0120221,0.0,0.00352821596
328,-5.120705478441861,-211.6969968,0.0,0.003630589766
329,-5.113085383249811,-211.3819716,0.0,0.003734421255
330,-5.105465285638876,-211.0669463,0.0,0.003839683489
331,-5.097845188027941,-210.751921,0.0,0.003946347402
332,-5.0902250904170065,-210.4368957,0.0,0.004054381757
333,-5.082604992806071,-210.1218704,0.0,0.004163753096
334,-5.074984895195136,-209.8068451,0.0,0.004274425698
335,-5.067364797584201,-209.4918198,0.0,0.004386361531
336,-5.059744699973266,-209.1767945,0.0,0.004499520213
337,-5.052124602362331,-208.8617692,0.0,0.004613858964
338,-5.044504504751396,-208.5467439,0.0,0.004729332565
339,-5.036884407140461,-208.2317186,0.0,0.004845893315
340,-5.029264309529526,-207.9166933,0.0,0.004963490991
341,-5.0216442119185905,-207.601668,0.0,0.005082072806
342,-5.014024114307656,-207.2866427,0.0,0.00520158337
343,-5.006404019115606,-206.9716175,0.0,0.005321964652
344,-4.99878392150467,-206.6565922,0.0,0.005443155939
345,-4.991163823893736,-206.3415669,0.0,0.005565093805
346,-4.9835437262828,-206.0265416,0.0,0.005687712068
347,-4.9759236286718656,-205.7115163,0.0,0.005810941763
348,-4.968303531060931,-205.396491,0.0,0.005934711103
349,-4.960683433449995,-205.0814657,0.0,0.006058945448
350,-4.953063335839061,-204.7664404,0.0,0.006183567279
351,-4.945443238228125,-204.4514151,0.0,0.006308496162
352,-4.937823140617191,-204.1363898,0.0,0.006433648723
353,-4.930203043006255,-203.8213645,0.0,0.006558938624
354,-4.922582945395321,-203.5063392,0.0,0.006684276534
355,-4.914962847784386,-203.1913139,0.0,0.006809570109
356,-4.907342750173451,-202.8762886,0.0,0.006934723968
357,-4.8997226549814,-202.5612634,0.0,0.007059639674
358,-4.892102557370465,-202.2462381,0.0,0.007184215719
359,-4.88448245975953,-201.9312128,0.0,0.007308347502
360,-4.876862362148595,-201.6161875,0.0,0.00743192732
361,-4.86924226453766,-201.3011622,0.0,0.007554844354
362,-4.8616221669267246,-200.9861369,0.0,0.007676984657
363,-4.85400206931579,-200.6711116,0.0,0.007798231148
364,-4.846381971704854,-200.3560863,0.0,0.007918463607
365,-4.838761874093921,-200.041061,0.0,0.008037558667
366,-4.831141776482985,-199.7260357,0.0,0.008155389816
367,-4.8235216788720505,-199.4110104,0.0,0.008271827397
368,-4.815901581261115,-199.0959851,0.0,0.008386738613
369,-4.80828148365018,-198.7809598,0.0,0.008499987527
370,-4.800661386039246,-198.4659345,0.0,0.008611435077
371,-4.793041290847195,-198.1509093,0.0,0.00872093908
372,-4.785421193236259,-197.835884,0.0,0.008828354252
373,-4.777801095625325,-197.5208587,0.0,0.008933532219
374,-4.770180998014389,-197.2058334,0.0,0.009036321535
375,-4.762560900403455,-196.8908081,0.0,0.009136567708
376,-4.75494080279252,-196.5757828,0.0,0.009234113221
377,-4.747320705181585,-196.2607575,0.0,0.009328797556
378,-4.73970060757065,-195.9457322,0.0,0.009420457232
379,-4.732080509959715,-195.6307069,0.0,0.009508925829
380,-4.72446041234878,-195.3156816,0.0,0.009594034029
381,-4.716840314737845,-195.0006563,0.0,0.009675609652
382,-4.7092202171269095,-194.685631,0.0,0.009753477701
383,-4.701600119515975,-194.3706057,0.0,0.009827460403
384,-4.693980021905039,-194.0555804,0.0,0.009897377261
385,-4.6863599267129885,-193.7405552,0.0,0.009963045102
386,-4.678739829102054,-193.4255299,0.0,0.01002427813
387,-4.671119731491119,-193.1105046,0.0,0.010080888
388,-4.663499633880185,-192.7954793,0.0,0.01013268384
389,-4.655879536269249,-192.480454,0.0,0.01017947236
390,-4.6482594386583145,-192.1654287,0.0,0.0102210579
391,-4.640639341047379,-191.8504034,0.0,0.01025724249
392,-4.633019243436444,-191.5353781,0.0,0.01028782596
393,-4.62539914582551,-191.2203528,0.0,0.01031260595
394,-4.617779048214574,-190.9053275,0.0,0.01033137809
395,-4.61015895060364,-190.5903022,0.0,0.01034393598
396,-4.602538852992704,-190.2752769,0.0,0.01035007135
397,-4.594918755381769,-189.9602516,0.0,0.01034957414
398,-4.587298657770834,-189.6452263,0.0,0.01034223257
399,-4.579678560159899,-189.330201,0.0,0.01032783325
400,-4.572058464967849,-189.0151758,0.0,0.01030616129
401,-4.564438367356914,-188.7001505,0.0,0.01027700042
402,-4.556818269745979,-188.3851252,0.0,0.01024013304
403,-4.549198172135044,-188.0700999,0.0,0.01019534041
404,-4.541578074524109,-187.7550746,0.0,0.01014240271
405,-4.5339579769131735,-187.4400493,0.0,0.01008109919
406,-4.526337879302239,-187.125024,0.0,0.01001120828
407,-4.518717781691303,-186.8099987,0.0,0.009932507708
408,-4.511097684080369,-186.4949734,0.0,0.009844774655
409,-4.503477586469433,-186.1799481,0.0,0.009747785869
410,-4.495857488858499,-185.8649228,0.0,0.009641317809
411,-4.488237391247564,-185.5498975,0.0,0.009525146786
412,-4.480617293636629,-185.2348722,0.0,0.009399049105
413,-4.472997196025694,-184.9198469,0.0,0.009262801213
414,-4.465377100833643,-184.6048217,0.0,0.009116179848
415,-4.457757003222708,-184.2897964,0.0,0.008958962197
416,-4.450136905611774,-183.9747711,0.0,0.00879092605
417,-4.442516808000838,-183.6597458,0.0,0.008611849959
418,-4.4348967103899035,-183.3447205,0.0,0.008421513406
419,-4.427276612778968,-183.0296952,0.0,0.008219696967
420,-4.419656515168033,-182.7146699,0.0,0.00800618248
421,-4.412036417557098,-182.3996446,0.0,0.007780753222
422,-4.404416319946164,-182.0846193,0.0,0.007543194081
423,-4.396796222335229,-181.769594,0.0,0.007293291737
424,-4.389176124724294,-181.4545687,0.0,0.007030834841
425,-4.3815560271133585,-181.1395434,0.0,0.006755614203
426,-4.373935929502424,-180.8245181,0.0,0.006467422974
427,-4.366315831891488,-180.5094928,0.0,0.006166056841
428,-4.358695736699437,-180.1944676,0.0,0.005851314213
429,-4.351075639088503,-179.8794423,0.0,0.005522996422
430,-4.343455541477567,-179.564417,0.0,0.005180907915
431,-4.335835443866633,-179.2493917,0.0,0.004824856456
432,-4.328215346255697,-178.9343664,0.0,0.004454653326
433,-4.320595248644763,-178.6193411,0.0,0.004070113527
434,-4.312975151033828,-178.3043158,0.0,0.003671055989
435,-4.305355053422893,-177.9892905,0.0,0.003257303775
436,-4.297734955811958,-177.6742652,0.0,0.002828684291
437,-4.290114858201023,-177.3592399,0.0,0.0023850295
438,-4.2824947605900885,-177.0442146,0.0,0.001926176132
439,-4.274874662979153,-176.7291893,0.0,0.001451965898
440,-4.267254565368218,-176.414164,0.0,0.0009622457052
441,-4.259634467757283,-176.0991387,0.0,0.0004568678772
442,-4.252014372565232,-175.7841135,0.0,-6.430963167e-05
443,-4.244394274954297,-175.4690882,0.0,-0.0006014230156
444,-4.236774177343363,-175.1540629,0.0,-0.001154602398
445,-4.229154079732428,-174.8390376,0.0,-0.00172397161
446,-4.221533982121493,-174.5240123,0.0,-0.002309647972
447,-4.213913884510558,-174.208987,0.0,-0.002911742065
448,-4.206293786899622,-173.8939617,0.0,-0.003530357519
449,-4.198673689288688,-173.5789364,0.0,-0.004165590781
450,-4.191053591677752,-173.2639111,0.0,-0.004817530896
451,-4.183433494066818,-172.9488858,0.0,-0.005486259288
452,-4.175813396455882,-172.6338605,0.0,-0.006171849532
453,-4.1681932988449475,-172.3188352,0.0,-0.006874367137
454,-4.160573201234012,-172.0038099,0.0,-0.007593869323
455,-4.152953103623077,-171.6887846,0.0,-0.008330404798
456,-4.145333008431027,-171.3737594,0.0,-0.009084013543
457,-4.137712910820092,-171.0587341,0.0,-0.009854726592
458,-4.130092813209157,-170.7437088,0.0,-0.01064256581
459,-4.122472715598222,-170.4286835,0.0,-0.01144754368
460,-4.114852617987287,-170.1136582,0.0,-0.0122696631
461,-4.1072325203763524,-169.7986329,0.0,-0.01310891714
462,-4.099612422765417,-169.4836076,0.0,-0.01396528887
463,-4.091992325154482,-169.1685823,0.0,-0.01483875111
464,-4.084372227543547,-168.853557,0.0,-0.01572926625
465,-4.076752129932612,-168.5385317,0.0,-0.01663678605
466,-4.069132032321677,-168.2235064,0.0,-0.01756125142
467,-4.061511934710742,-167.9084811,0.0,-0.01850259223
468,-4.0538918370998065,-167.5934558,0.0,-0.01946072709
469,-4.046271739488873,-167.2784305,0.0,-0.02043556321
470,-4.038651644296822,-166.9634053,0.0,-0.02142699615
471,-4.031031546685886,-166.64838,0.0,-0.02243490969
472,-4.023411449074952,-166.3333547,0.0,-0.02345917558
473,-4.015791351464016,-166.0183294,0.0,-0.02449965344
474,-4.008171253853082,-165.7033041,0.0,-0.0255561905
475,-4.000551156242146,-165.3882788,0.0,-0.02662862151
476,-3.9929310586312114,-165.0732535,0.0,-0.02771676852
477,-3.9853109610202764,-164.7582282,0.0,-0.02882044073
478,-3.9776908634093413,-164.4432029,0.0,-0.02993943433
479,-3.9700707657984062,-164.1281776,0.0,-0.03107353238
480,-3.962450668187472,-163.8131523,0.0,-0.0322225046
481,-3.954830570576537,-163.498127,0.0,-0.0333861073
482,-3.947210472965602,-163.1831017,0.0,-0.03456408317
483,-3.939590375354667,-162.8680764,0.0,-0.03575616122
484,-3.931970280162616,-162.5530512,0.0,-0.03696205661
485,-3.924350182551681,-162.2380259,0.0,-0.03818147052
486,-3.916730084940746,-161.9230006,0.0,-0.0394140901
487,-3.9091099873298107,-161.6079753,0.0,-0.04065958827
488,-3.9014898897188757,-161.29295,0.0,-0.04191762373
489,-3.8938697921079406,-160.9779247,0.0,-0.04318784077
490,-3.886249694497006,-160.6628994,0.0,-0.04446986923
491,-3.8786295968860713,-160.3478741,0.0,-0.04576332442
492,-3.8710094992751363,-160.0328488,0.0,-0.04706780704
493,-3.863389401664201,-159.7178235,0.0,-0.04838290312
494,-3.855769304053266,-159.4027982,0.0,-0.04970818395
495,-3.8481492064423315,-159.0877729,0.0,-0.05104320604
496,-3.8405291088313964,-158.7727476,0.0,-0.05238751109
497,-3.8329090112204613,-158.4577223,0.0,-0.05374062595
498,-3.8252889136095263,-158.142697,0.0,-0.05510206257
499,-3.8176688184174754,-157.8276718,0.0,-0.05647131803
500,-3.8100487208065403,-157.5126465,0.0,-0.05784787449
501,-3.8024286231956053,-157.1976212,0.0,-0.05923119921
502,-3.794808525584671,-156.8825959,0.0,-0.06062074455
503,-3.787188427973736,-156.5675706,0.0,-0.06201594802
504,-3.779568330362801,-156.2525453,0.0,-0.06341623227
505,-3.771948232751866,-155.93752,0.0,-0.06482100512
506,-3.764328135140931,-155.6224947,0.0,-0.06622965965
507,-3.7567080375299957,-155.3074694,0.0,-0.06764157423
508,-3.7490879399190606,-154.9924441,0.0,-0.06905611258
509,-3.7414678423081256,-154.6774188,0.0,-0.07047262386
510,-3.7338477446971905,-154.3623935,0.0,-0.07189044274
511,-3.7262276470862554,-154.0473682,0.0,-0.07330888951
512,-3.718607549475321,-153.7323429,0.0,-0.07472727018
513,-3.7109874542832704,-153.4173177,0.0,-0.07614487658
514,-3.7033673566723353,-153.1022924,0.0,-0.07756098651
515,-3.6957472590614002,-152.7872671,0.0,-0.07897486386
516,-3.688127161450465,-152.4722418,0.0,-0.08038575878
517,-3.68050706383953,-152.1572165,0.0,-0.0817929078
518,-3.6728869662285955,-151.8421912,0.0,-0.08319553401
519,-3.6652668686176604,-151.5271659,0.0,-0.08459284726
520,-3.6576467710067253,-151.2121406,0.0,-0.08598404433
521,-3.6500266733957902,-150.8971153,0.0,-0.08736830914
522,-3.642406575784855,-150.58209,0.0,-0.08874481294
523,-3.63478647817392,-150.2670647,0.0,-0.09011271454
524,-3.627166380562985,-149.9520394,0.0,-0.09147116058
525,-3.61954628295205,-149.6370141,0.0,-0.09281928572
526,-3.6119261853411158,-149.3219888,0.0,-0.09415621291
527,-3.604306090149065,-149.0069636,0.0,-0.09548105368
528,-3.59668599253813,-148.6919383,0.0,-0.09679290838
529,-3.5890658949271947,-148.376913,0.0,-0.09809086651
530,-3.5814457973162597,-148.0618877,0.0,-0.09937400696
531,-3.5738256997053246,-147.7468624,0.0,-0.1006413984
532,-3.5662056020943895,-147.4318371,0.0,-0.1018920995
533,-3.5585855044834545,-147.1168118,0.0,-0.1031251593
534,-3.5509654068725194,-146.8017865,0.0,-0.1043396177
535,-3.5433453092615848,-146.4867612,0.0,-0.1055345056
536,-3.5357252116506497,-146.1717359,0.0,-0.1067088452
537,-3.528105114039715,-145.8567106,0.0,-0.1078616508
538,-3.52048501642878,-145.5416853,0.0,-0.1089919287
539,-3.512864918817845,-145.22666,0.0,-0.1100986779
540,-3.5052448212069103,-144.9116347,0.0,-0.1111808903
541,-3.4976247260148594,-144.5966095,0.0,-0.1122375515
542,-3.4900046284039243,-144.2815842,0.0,-0.1132676405
543,-3.4823845307929893,-143.9665589,0.0,-0.114270131
544,-3.474764433182054,-143.6515336,0.0,-0.1152439914
545,-3.467144335571119,-143.3365083,0.0,-0.116188185
546,-3.459524237960184,-143.021483,0.0,-0.117101671
547,-3.451904140349249,-142.7064577,0.0,-0.1179834048
548,-3.444284042738315,-142.3914324,0.0,-0.1188323384
549,-3.4366639451273797,-142.0764071,0.0,-0.1196474208
550,-3.4290438475164446,-141.7613818,0.0,-0.1204275987
551,-3.4214237499055096,-141.4463565,0.0,-0.1211718171
552,-3.4138036522945745,-141.1313312,0.0,-0.1218790194
553,-3.4061835546836394,-140.8163059,0.0,-0.1225481487
554,-3.3985634570727044,-140.5012806,0.0,-0.1231781472
555,-3.3909433618806535,-140.1862554,0.0,-0.1237679581
556,-3.3833232642697184,-139.8712301,0.0,-0.1243165249
557,-3.3757031666587833,-139.5562048,0.0,-0.124822793
558,-3.3680830690478487,-139.2411795,0.0,-0.1252857094
559,-3.360462971436914,-138.9261542,0.0,-0.1257042241
560,-3.352842873825979,-138.6111289,0.0,-0.1260772901
561,-3.345222776215044,-138.2961036,0.0,-0.1264038641
