,t_au,Field_0,Field_1,Field_2,Field_3,Field_4,Field_5,Field_6,Field_7,Field_8,Field_9,Field_10,Field_11,Field_12,Field_13,Field_14,Field_15,Field_16,Field_17,Field_18
4954,238.5,9.827358791426525e-06,9.835444893807385e-06,9.834206998031184e-06,9.83387849989918e-06,9.832642375917753e-06,9.83055565656908e-06,9.830996979325455e-06,9.829215652979671e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06,9.827774303486189e-06
4955,238.75,9.114974027370567e-06,9.108427442461268e-06,9.105519662346864e-06,9.107869139493894e-06,9.111021368708768e-06,9.111315719945953e-06,9.110616026571546e-06,9.105867078972388e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06,9.107313042120837e-06
4956,239.0,8.411209031470684e-06,8.415977359769237e-06,8.416047056477013e-06,8.414018547943374e-06,8.408781308608304e-06,8.411935282581434e-06,8.411519410388773e-06,8.411856372723504e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06,8.412451039911849e-06
4957,239.25,7.743778651054463e-06,7.741680198111378e-06,7.740152930025469e-06,7.741758646957735e-06,7.741026461130639e-06,7.737328458415069e-06,7.736452539884386e-06,7.739729883242161e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06,7.739646584957982e-06
4958,239.5,7.09089791274203e-06,7.0897316942452085e-06,7.089938761482453e-06,7.085287803018886e-06,7.090642181115033e-06,7.090699206127195e-06,7.089705095929564e-06,7.089165193067187e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06,7.088567860821637e-06
4959,239.75,6.4648836337757974e-06,6.466147223151473e-06,6.465436130311183e-06,6.464443646415383e-06,6.458456930692488e-06,6.462775001379272e-06,6.462968312668903e-06,6.459839618449632e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06,6.458882657354291e-06
4960,240.0,5.860909241186196e-06,5.853403133180314e-06,5.854033139239104e-06,5.8588033391814345e-06,5.8589979845015736e-06,5.853418598645586e-06,5.855999301827635e-06,5.854999493685736e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06,5.8556953101792676e-06
4961,240.25,5.274895365813471e-06,5.27851735595384e-06,5.2775489408302845e-06,5.272840925254286e-06,5.275921219985534e-06,5.275244264732275e-06,5.272474107804138e-06,5.2744543941243025e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06,5.274656815936302e-06
4962,240.5,4.717846237830249e-06,4.713710196792427e-06,4.714682735789869e-06,4.716026843080134e-06,4.7098731947736015e-06,4.714695295806877e-06,4.713959278751252e-06,4.713796333474202e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06,4.713652555176008e-06
4963,240.75,4.170417062760427e-06,4.175476190357478e-06,4.17328155719223e-06,4.173316718839024e-06,4.174773256320781e-06,4.1715559478582404e-06,4.173934388220909e-06,4.172702521434291e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06,4.1723500409057595e-06
4964,241.0,3.6583142433200432e-06,3.6566395028470014e-06,3.6569325410614458e-06,3.653874302720573e-06,3.6550687135701432e-06,3.6532531459871415e-06,3.652157185697516e-06,3.650850402428118e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06,3.650417029340148e-06
4965,241.25,3.1534228290454423e-06,3.1537148471189054e-06,3.152371599691513e-06,3.1570692108391794e-06,3.1512409466357724e-06,3.15600067002066e-06,3.153048190948581e-06,3.1532379320448336e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06,3.15341630114467e-06
4966,241.5,2.678928464622926e-06,2.6788433992483556e-06,2.677584982963607e-06,2.673608145876748e-06,2.676575384893676e-06,2.675004848692152e-06,2.6758385275155093e-06,2.6753555162635067e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06,2.6753412390588843e-06
4967,241.75,2.2164526924603605e-06,2.213208671084686e-06,2.216703190088063e-06,2.216380592696342e-06,2.2163256342999614e-06,2.2130561903150337e-06,2.2156081531388506e-06,2.2153727117620533e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06,2.215286489046765e-06
4968,242.0,1.7763224550637692e-06,1.777038448733423e-06,1.7734591170946245e-06,1.7759246779830775e-06,1.7708246343616346e-06,1.7750482371431137e-06,1.772117630126447e-06,1.7729711850358983e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06,1.7729241089904678e-06
4969,242.25,1.3543100114090653e-06,1.3526735529085527e-06,1.3542645756801309e-06,1.3482035456789015e-06,1.3527029530229254e-06,1.3521563198998772e-06,1.3503512794735598e-06,1.3484214512835486e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06,1.3483323920712262e-06
4970,242.5,9.471553919108167e-07,9.479660452104679e-07,9.455639016367996e-07,9.487868824295986e-07,9.480298327343132e-07,9.442462285673002e-07,9.475888064197985e-07,9.462537394570507e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07,9.46111243882312e-07
4971,242.75,5.636732254338873e-07,5.629048040144487e-07,5.619166845890668e-07,5.610625472608968e-07,5.570063299717587e-07,5.603111660583389e-07,5.603189264408105e-07,5.603482855074425e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07,5.602562754438496e-07
4972,243.0,1.8811905561312568e-07,1.8839890384232367e-07,1.9212478757491104e-07,1.8919217305380598e-07,1.9159221369276582e-07,1.9153855394114662e-07,1.883070556769752e-07,1.9039416771894336e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07,1.904473797510899e-07
4973,243.25,-1.5874238879886095e-07,-1.593013815985431e-07,-1.634462828991133e-07,-1.6032302274370925e-07,-1.6132342574702665e-07,-1.6337056430616042e-07,-1.6306983759128846e-07,-1.6391841815198053e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07,-1.6363434969072918e-07
4974,243.5,-4.997643469536326e-07,-4.992785290624284e-07,-4.962657329460067e-07,-4.988749250264612e-07,-5.016552054309189e-07,-4.995645694207062e-07,-4.981111625874657e-07,-5.006709007800407e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07,-5.011355606173084e-07
4975,243.75,-8.16178507462675e-07,-8.171073707870095e-07,-8.198486236653037e-07,-8.190415792791362e-07,-8.181258714106562e-07,-8.181279542983432e-07,-8.191102344148862e-07,-8.193825265129389e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07,-8.196879387356456e-07
4976,244.0,-1.1229909040219703e-06,-1.1223084867686874e-06,-1.1226467055910862e-06,-1.1221561766798035e-06,-1.123026951260824e-06,-1.1239207559359256e-06,-1.126295049813736e-06,-1.1237281460776663e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06,-1.1237954158741938e-06
4977,244.25,-1.4118280844662366e-06,-1.4136289422254855e-06,-1.4119397953269679e-06,-1.4150221999851478e-06,-1.4163622969488837e-06,-1.4157082948414153e-06,-1.4140556735463606e-06,-1.4140069264140404e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06,-1.4137658786599537e-06
4978,244.5,-1.6862691382824716e-06,-1.6859228242658428e-06,-1.6900104156194298e-06,-1.687532234987528e-06,-1.6875760042885974e-06,-1.6878812493967918e-06,-1.6879157083694838e-06,-1.6905166002956524e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06,-1.689905545016462e-06
4979,244.75,-1.9488297044375544e-06,-1.9512800371768823e-06,-1.946871463723737e-06,-1.9476631038923646e-06,-1.948113365486767e-06,-1.9483462367062756e-06,-1.9491367267317104e-06,-1.9501206810702844e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06,-1.9507861092124155e-06
4980,245.0,-2.192701881333916e-06,-2.1931498474710447e-06,-2.1957002499094165e-06,-2.197826460258121e-06,-2.197988768722561e-06,-2.1972268180102842e-06,-2.1979386373496734e-06,-2.195479219203538e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06,-2.1958266622598296e-06
4981,245.25,-2.430263130703741e-06,-2.4280731545198715e-06,-2.4275482397735505e-06,-2.427027321202653e-06,-2.427593076748948e-06,-2.428474351921041e-06,-2.4286251177961274e-06,-2.4282865186484593e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06,-2.4282604451853648e-06
4982,245.5,-2.6453302870961287e-06,-2.6469588029328997e-06,-2.6465019888316225e-06,-2.647495868452499e-06,-2.6473118083247847e-06,-2.6472890409285795e-06,-2.6476112291757266e-06,-2.6488270853733813e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06,-2.648379914458065e-06
4983,245.75,-2.8558356500864374e-06,-2.8532237188376642e-06,-2.856817100160597e-06,-2.8558486193142023e-06,-2.857244157046118e-06,-2.8555414500987025e-06,-2.8553055882338916e-06,-2.8572666888137547e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06,-2.8564755508556546e-06
4984,246.0,-3.0471293105644685e-06,-3.0502559509941756e-06,-3.0476562462849156e-06,-3.047949590379563e-06,-3.048683134622608e-06,-3.0503366567664808e-06,-3.0514434308473865e-06,-3.0499972518056896e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06,-3.050728279128589e-06
4985,246.25,-3.2310323647949855e-06,-3.2295953773980483e-06,-3.2316014724468814e-06,-3.231971663486391e-06,-3.2310106765653884e-06,-3.231055110756431e-06,-3.2317993666773906e-06,-3.231623491285144e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06,-3.231927732521078e-06
4986,246.5,-3.40100402471357e-06,-3.4033621064225617e-06,-3.401906039995968e-06,-3.4022403517876536e-06,-3.404396407018836e-06,-3.40219455696184e-06,-3.4019476928326196e-06,-3.4024148865276526e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06,-3.4022578493866857e-06
4987,246.75,-3.559966540054925e-06,-3.5599830439191513e-06,-3.5601445284475546e-06,-3.5603640372336317e-06,-3.5609892978032523e-06,-3.5635409137306666e-06,-3.5620881421489695e-06,-3.562639000057264e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06,-3.5619932373517053e-06
4988,247.0,-3.709786240235845e-06,-3.709097644007693e-06,-3.711886485184108e-06,-3.7110410874124815e-06,-3.709225205874024e-06,-3.7095828453032356e-06,-3.7114292654347735e-06,-3.7113243070468605e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06,-3.7114062958866294e-06
4989,247.25,-3.845423406365917e-06,-3.84710999911394e-06,-3.846108428454921e-06,-3.84680168784499e-06,-3.849330603766278e-06,-3.846987292999073e-06,-3.847455118406187e-06,-3.847753258097716e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06,-3.848452025085445e-06
4990,247.5,-3.9762315138921396e-06,-3.9731919275449644e-06,-3.974457305816914e-06,-3.973950153092493e-06,-3.97426330787773e-06,-3.975862228903939e-06,-3.9744991209142e-06,-3.974701258733527e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06,-3.974908987450771e-06
4991,247.75,-4.090110218825859e-06,-4.093625113390903e-06,-4.0920536691697155e-06,-4.093747976710837e-06,-4.091570900345363e-06,-4.092416873363832e-06,-4.09274981061143e-06,-4.0924192880992406e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06,-4.092119955712264e-06
4992,248.0,-4.200570928307579e-06,-4.198244608487897e-06,-4.198585456632293e-06,-4.198930409146146e-06,-4.201524011535141e-06,-4.19931880932e-06,-4.201031997397362e-06,-4.201156253891963e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06,-4.200339904510766e-06
4993,248.25,-4.296653876467018e-06,-4.298524017985501e-06,-4.2996523977267125e-06,-4.297978786902221e-06,-4.2978416615879705e-06,-4.298581297769177e-06,-4.29820714927177e-06,-4.299164741056032e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06,-4.299821420285372e-06
4994,248.5,-4.3872928925985655e-06,-4.386777556952343e-06,-4.386709234483259e-06,-4.3883297851021445e-06,-4.387241048253981e-06,-4.388686341570301e-06,-4.3875530372909515e-06,-4.387835118836277e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06,-4.3884369330711705e-06
4995,248.75,-4.4675989251084884e-06,-4.4676362721168995e-06,-4.46809812821236e-06,-4.467601862024971e-06,-4.470025202080318e-06,-4.468165934558649e-06,-4.469246428213513e-06,-4.468528227444046e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06,-4.4686135041302065e-06
4996,249.0,-4.5398628374377036e-06,-4.541232989459458e-06,-4.541191680234651e-06,-4.541293424987189e-06,-4.540626519638245e-06,-4.540849811758389e-06,-4.5418568832810575e-06,-4.541475297336897e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06,-4.541043753570822e-06
4997,249.25,-4.605405773208187e-06,-4.6041151616926704e-06,-4.604351546419806e-06,-4.605359608592526e-06,-4.604989273119908e-06,-4.606835436273106e-06,-4.605318619856498e-06,-4.606905402583425e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06,-4.605961793423691e-06
4998,249.5,-4.660688765695531e-06,-4.663263867671895e-06,-4.662993169655139e-06,-4.661353526317215e-06,-4.663438101883831e-06,-4.662067620662811e-06,-4.66202715309696e-06,-4.662611083078101e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06,-4.663598047559469e-06
4999,249.75,-4.712449465116364e-06,-4.7102688738398786e-06,-4.710647057892228e-06,-4.712295886025173e-06,-4.711071138809582e-06,-4.711048015323422e-06,-4.712147090541802e-06,-4.711397718126558e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06,-4.711866945392425e-06
5000,250.0,-4.7520926190959496e-06,-4.753311307072338e-06,-4.753014620981686e-06,-4.753063655224439e-06,-4.753116326284643e-06,-4.754118613770946e-06,-4.754106142054695e-06,-4.753584510883472e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06,-4.7535442511887e-06
5001,250.25,-4.789304256190969e-06,-4.788322835951009e-06,-4.789140922894474e-06,-4.788273546751493e-06,-4.789910138325357e-06,-4.789113358170903e-06,-4.788636188212194e-06,-4.78938222174205e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06,-4.788845073255719e-06
5002,250.5,-4.8163093393087664e-06,-4.816572153096126e-06,-4.816551504174704e-06,-4.818456237179486e-06,-4.817169371365059e-06,-4.817103473241066e-06,-4.817410452630017e-06,-4.8184120692944015e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06,-4.817981978257344e-06
5003,250.75,-4.839521985072332e-06,-4.840419050700619e-06,-4.840301774973744e-06,-4.839212955847031e-06,-4.839461027023324e-06,-4.8399237285632715e-06,-4.840581161482739e-06,-4.8400365556210555e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06,-4.84085700607257e-06
5004,251.0,-4.855486339369953e-06,-4.855134278603079e-06,-4.855628086267019e-06,-4.855993183527807e-06,-4.857124618387407e-06,-4.85693562077334e-06,-4.8565322420710015e-06,-4.8561166522316625e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06,-4.856441582496624e-06
5005,251.25,-4.865913269944812e-06,-4.867116245194179e-06,-4.866187393283152e-06,-4.867021421096668e-06,-4.8664492981841666e-06,-4.866484907398594e-06,-4.866548873528566e-06,-4.866844580673511e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06,-4.866693324354052e-06
5006,251.5,-4.871683222426393e-06,-4.871001600546261e-06,-4.872189374106291e-06,-4.871118507515459e-06,-4.871395031960684e-06,-4.87155541896772e-06,-4.871727520168032e-06,-4.872410338414598e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06,-4.871805572408561e-06
5007,251.75,-4.870483671248708e-06,-4.871065052893728e-06,-4.870740942756047e-06,-4.8716828124111746e-06,-4.8722965902237535e-06,-4.872225873983567e-06,-4.87220796080418e-06,-4.872000658368048e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06,-4.8719691232488625e-06
5008,252.0,-4.866871767003645e-06,-4.866094078602593e-06,-4.866400057056095e-06,-4.8660937730233765e-06,-4.865970263980293e-06,-4.866199322762454e-06,-4.866413244059657e-06,-4.866247212640842e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06,-4.866885514091122e-06
5009,252.25,-4.855151049675588e-06,-4.855365116932715e-06,-4.8557749153131785e-06,-4.855629598760964e-06,-4.855821090130267e-06,-4.855856400025477e-06,-4.855968453748408e-06,-4.856087235790025e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06,-4.856275052639047e-06
5010,252.5,-4.841818449005952e-06,-4.8422479578052e-06,-4.841002552040841e-06,-4.842051212570648e-06,-4.842172304230431e-06,-4.8417480098532745e-06,-4.841523869483721e-06,-4.8416922473718814e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06,-4.841457259380287e-06
5011,252.75,-4.8217459476839595e-06,-4.821798821349453e-06,-4.823022960110055e-06,-4.822202195187405e-06,-4.8223234032415745e-06,-4.822792489467868e-06,-4.823206903509308e-06,-4.82323156975827e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06,-4.822603855052243e-06
5012,253.0,-4.799230174691507e-06,-4.799462244144942e-06,-4.798869213560715e-06,-4.799135379031674e-06,-4.799174606103049e-06,-4.799209067929553e-06,-4.7995478448678385e-06,-4.799689644845102e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06,-4.799884059844542e-06
